chr17:60250000-60260000.filter.fa,2132,46,1939,44,112,104
chr17:32030000-32040000.filter.fa,6168,207,5768,173,305,309
chr17:39090000-39100000.filter.fa,3382,422,1246,252,501,378
chr17:43490000-43500000.filter.fa,4487,309,4270,283,311,181
chr17:25940000-25950000.filter.fa,8537,104,8490,102,191,193
chr17:39360000-39370000.filter.fa,1,1,1,1,1,1
chr17:55620000-55630000.filter.fa,4842,100,420,1,88,89
chr17:25930000-25940000.filter.fa,7544,305,6971,114,235,237
chr17:58360000-58370000.filter.fa,5994,173,4883,147,231,230
chr17:46200000-46210000.filter.fa,5928,89,5432,85,195,210
chr17:44130000-44140000.filter.fa,6419,168,5215,148,231,255
chr17:62360000-62370000.filter.fa,4837,111,4457,75,147,155
chr17:52760000-52770000.filter.fa,5323,167,4837,150,237,227
chr17:40120000-40130000.filter.fa,35,0,11,0,9,9
chr17:85550000-85560000.filter.fa,6160,253,5578,163,302,269
chr17:64280000-64290000.filter.fa,8640,195,8208,170,378,305
chr17:73920000-73930000.filter.fa,8045,174,7662,144,381,364
chr17:86320000-86330000.filter.fa,5920,128,5394,100,243,249
chr17:84320000-84330000.filter.fa,8280,149,7753,128,403,410
chr17:86830000-86840000.filter.fa,6973,197,6574,169,293,256
chr17:83740000-83750000.filter.fa,5733,114,5398,102,311,307
chr17:38810000-38820000.filter.fa,118,46,65,11,30,26
chr17:87020000-87030000.filter.fa,7028,192,6864,178,374,345
chr17:34740000-34750000.filter.fa,395,29,260,20,20,11
chr17:22690000-22700000.filter.fa,2628,220,1761,193,204,114
chr17:36350000-36360000.filter.fa,567,66,428,42,68,74
chr17:70700000-70710000.filter.fa,4780,246,4323,126,233,203
chr17:33810000-33820000.filter.fa,6701,93,6464,69,208,217
chr17:55430000-55440000.filter.fa,1489,63,1430,50,89,73
chr17:81000000-81010000.filter.fa,7369,245,6545,167,349,291
chr17:23490000-23500000.filter.fa,3,3,3,3,3,0
chr17:4350000-4360000.filter.fa,7084,133,6646,107,229,260
chr17:52890000-52900000.filter.fa,3431,141,3215,134,152,156
chr17:10420000-10430000.filter.fa,6404,151,5456,148,322,268
chr17:20840000-20850000.filter.fa,7429,964,7318,953,513,795
chr17:89090000-89100000.filter.fa,6585,212,5999,151,243,226
chr17:86470000-86480000.filter.fa,7199,162,6849,152,351,370
chr17:64340000-64350000.filter.fa,3616,136,3360,116,174,169
chr17:35180000-35190000.filter.fa,5121,199,3602,99,185,174
chr17:58490000-58500000.filter.fa,1880,77,1432,43,63,67
chr17:48940000-48950000.filter.fa,5624,141,4868,101,239,244
chr17:12600000-12610000.filter.fa,668,13,568,9,27,24
chr17:18100000-18110000.filter.fa,328,106,57,14,57,53
chr17:55750000-55760000.filter.fa,4444,129,4172,119,178,204
chr17:72300000-72310000.filter.fa,7265,263,7117,253,358,366
chr17:81690000-81700000.filter.fa,6430,213,6191,184,366,319
chr17:24510000-24520000.filter.fa,8910,136,8869,134,289,269
chr17:20870000-20880000.filter.fa,563,215,224,83,43,58
chr17:31240000-31250000.filter.fa,4448,146,3994,124,143,174
chr17:44770000-44780000.filter.fa,7022,186,6932,183,316,327
chr17:80400000-80410000.filter.fa,7145,202,6102,150,363,302
chr17:48300000-48310000.filter.fa,7124,203,6654,140,253,315
chr17:79210000-79220000.filter.fa,4315,160,4129,134,236,239
chr17:59760000-59770000.filter.fa,8285,193,7952,186,393,392
chr17:46720000-46730000.filter.fa,8645,162,8427,148,336,349
chr17:46030000-46040000.filter.fa,8589,161,8368,142,233,262
chr17:89080000-89090000.filter.fa,7930,259,7770,255,367,311
chr17:9010000-9020000.filter.fa,3738,50,3663,50,133,159
chr17:48490000-48500000.filter.fa,2872,79,2499,61,106,103
chr17:89010000-89020000.filter.fa,5086,164,4860,134,229,241
chr17:52470000-52480000.filter.fa,2754,44,2671,42,102,115
chr17:7150000-7160000.filter.fa,6858,61,6281,56,207,209
chr17:16030000-16040000.filter.fa,2675,79,2377,73,103,98
chr17:93270000-93280000.filter.fa,2214,41,1843,35,94,99
chr17:68570000-68580000.filter.fa,4113,85,3959,72,196,191
chr17:82960000-82970000.filter.fa,2033,79,1778,56,75,71
chr17:23770000-23780000.filter.fa,6559,129,6370,127,240,252
chr17:55850000-55860000.filter.fa,2481,122,1359,37,29,48
chr17:23950000-23960000.filter.fa,5923,122,4745,92,217,213
chr17:46170000-46180000.filter.fa,3987,113,3311,108,261,284
chr17:44380000-44390000.filter.fa,4954,226,4650,162,284,255
chr17:59020000-59030000.filter.fa,6035,137,5552,128,357,303
chr17:29280000-29290000.filter.fa,3938,220,3431,70,138,129
chr17:13030000-13040000.filter.fa,0,0,0,0,0,0
chr17:48140000-48150000.filter.fa,800,111,784,108,90,106
chr17:39390000-39400000.filter.fa,86,37,86,37,69,41
chr17:55290000-55300000.filter.fa,6105,183,5692,141,272,279
chr17:61900000-61910000.filter.fa,3012,136,2758,97,137,147
chr17:56280000-56290000.filter.fa,5249,138,4359,78,216,230
chr17:84830000-84840000.filter.fa,6155,198,5561,179,251,278
chr17:60390000-60400000.filter.fa,1543,103,1472,74,76,112
chr17:13890000-13900000.filter.fa,4805,80,4392,63,196,198
chr17:24820000-24830000.filter.fa,4919,218,3719,94,178,135
chr17:36890000-36900000.filter.fa,5558,186,4742,143,209,258
chr17:7120000-7130000.filter.fa,6877,77,6609,73,320,314
chr17:18990000-19000000.filter.fa,9,0,9,0,2,2
chr17:9870000-9880000.filter.fa,7020,105,6866,103,324,312
chr17:21990000-22000000.filter.fa,4691,1082,4183,966,914,623
chr17:69260000-69270000.filter.fa,9094,196,8831,173,332,332
chr17:29130000-29140000.filter.fa,6363,146,5887,132,202,210
chr17:21320000-21330000.filter.fa,5,2,0,0,0,0
chr17:58970000-58980000.filter.fa,8372,307,7766,251,354,351
chr17:29370000-29380000.filter.fa,5649,138,5072,82,176,188
chr17:87320000-87330000.filter.fa,7919,151,7381,119,251,263
chr17:30850000-30860000.filter.fa,5306,251,5037,230,316,240
chr17:67090000-67100000.filter.fa,7433,223,7158,198,303,317
chr17:92760000-92770000.filter.fa,2290,73,0,0,0,0
chr17:82920000-82930000.filter.fa,3943,113,3868,111,165,157
chr17:5080000-5090000.filter.fa,7431,285,6231,185,382,345
chr17:15200000-15210000.filter.fa,7943,172,7754,164,293,282
chr17:59250000-59260000.filter.fa,4649,103,4054,60,166,171
chr17:29340000-29350000.filter.fa,7982,166,7900,161,351,342
chr17:47420000-47430000.filter.fa,5816,129,5525,120,273,255
chr17:62320000-62330000.filter.fa,4667,133,4387,69,162,141
chr17:38670000-38680000.filter.fa,796,341,71,23,24,24
chr17:74890000-74900000.filter.fa,253,5,253,5,12,15
chr17:20880000-20890000.filter.fa,32,20,32,20,1,20
chr17:41040000-41050000.filter.fa,2376,145,2310,143,160,137
chr17:74560000-74570000.filter.fa,6170,223,5809,167,313,374
chr17:87620000-87630000.filter.fa,4475,289,4170,236,317,322
chr17:79260000-79270000.filter.fa,5860,141,5735,141,260,220
chr17:89310000-89320000.filter.fa,6539,206,5852,178,353,346
chr17:80910000-80920000.filter.fa,5322,185,5116,161,210,218
chr17:26600000-26610000.filter.fa,6387,208,6106,177,305,253
chr17:30590000-30600000.filter.fa,6837,298,6279,257,397,347
chr17:40080000-40090000.filter.fa,0,0,0,0,0,0
chr17:12270000-12280000.filter.fa,8061,95,7775,92,311,316
chr17:82940000-82950000.filter.fa,5889,143,5347,119,225,219
chr17:26710000-26720000.filter.fa,7309,222,6449,200,288,258
chr17:81600000-81610000.filter.fa,8611,245,8518,240,465,411
chr17:61880000-61890000.filter.fa,4176,76,3977,56,255,259
chr17:22630000-22640000.filter.fa,845,8,0,0,0,0
chr17:49330000-49340000.filter.fa,6891,169,6677,153,234,245
chr17:71950000-71960000.filter.fa,7081,170,6664,149,267,275
chr17:72710000-72720000.filter.fa,3387,126,3305,123,206,191
chr17:59170000-59180000.filter.fa,6355,156,6009,129,283,282
chr17:67830000-67840000.filter.fa,2574,100,2259,93,161,151
chr17:16260000-16270000.filter.fa,0,0,0,0,0,0
chr17:17570000-17580000.filter.fa,9049,89,8951,86,371,369
chr17:42000000-42010000.filter.fa,1556,35,1242,28,77,74
chr17:10530000-10540000.filter.fa,6007,48,5130,43,249,232
chr17:88140000-88150000.filter.fa,4740,164,3488,80,171,162
chr17:19790000-19800000.filter.fa,4238,513,487,101,110,19
chr17:48010000-48020000.filter.fa,6359,232,5978,169,242,170
chr17:64380000-64390000.filter.fa,4419,114,4364,110,183,198
chr17:76370000-76380000.filter.fa,4106,147,3598,90,265,293
chr17:18380000-18390000.filter.fa,0,0,0,0,0,0
chr17:67820000-67830000.filter.fa,4372,96,4216,88,213,222
chr17:56580000-56590000.filter.fa,0,0,0,0,0,0
chr17:90940000-90950000.filter.fa,4141,112,3318,82,190,172
chr17:80560000-80570000.filter.fa,1481,58,1349,55,90,72
chr17:75610000-75620000.filter.fa,2232,105,1902,93,132,82
chr17:60310000-60320000.filter.fa,4333,182,4281,180,300,268
chr17:51510000-51520000.filter.fa,7089,261,6774,250,364,230
chr17:86190000-86200000.filter.fa,6929,176,6178,141,269,267
chr17:54510000-54520000.filter.fa,2019,64,677,38,193,168
chr17:34770000-34780000.filter.fa,0,0,0,0,0,0
chr17:20920000-20930000.filter.fa,13,12,0,0,0,0
chr17:81110000-81120000.filter.fa,6424,194,5802,169,311,278
chr17:73120000-73130000.filter.fa,3135,102,2527,62,108,90
chr17:57760000-57770000.filter.fa,6216,261,5446,187,302,307
chr17:61380000-61390000.filter.fa,1890,66,1682,47,122,110
chr17:94520000-94530000.filter.fa,2853,51,2520,40,114,130
chr17:11070000-11080000.filter.fa,6671,186,6393,176,279,255
chr17:81570000-81580000.filter.fa,6097,163,5655,145,402,358
chr17:73170000-73180000.filter.fa,5035,197,4885,187,361,339
chr17:9250000-9260000.filter.fa,6421,88,6296,84,272,268
chr17:51670000-51680000.filter.fa,5643,184,5322,157,263,234
chr17:65130000-65140000.filter.fa,50,0,0,0,0,0
chr17:41190000-41200000.filter.fa,2819,69,2707,62,121,137
chr17:87950000-87960000.filter.fa,3530,388,2422,332,344,241
chr17:47500000-47510000.filter.fa,5109,105,4863,92,210,184
chr17:51580000-51590000.filter.fa,5729,305,5462,238,340,230
chr17:82440000-82450000.filter.fa,4259,241,3941,166,224,240
chr17:58290000-58300000.filter.fa,7080,129,3748,59,239,227
chr17:91540000-91550000.filter.fa,1606,97,1131,89,95,117
chr17:78370000-78380000.filter.fa,9455,169,9245,141,329,319
chr17:55310000-55320000.filter.fa,1530,49,403,17,30,29
chr17:62840000-62850000.filter.fa,8794,180,8487,157,357,359
chr17:18600000-18610000.filter.fa,150,11,16,0,13,13
chr17:32170000-32180000.filter.fa,4460,121,3456,82,161,135
chr17:15710000-15720000.filter.fa,7001,144,6386,129,361,392
chr17:79560000-79570000.filter.fa,6219,166,5790,146,262,236
chr17:55950000-55960000.filter.fa,5543,119,5102,79,209,199
chr17:69890000-69900000.filter.fa,5009,152,4588,94,168,178
chr17:60490000-60500000.filter.fa,2841,150,2770,142,177,159
chr17:60040000-60050000.filter.fa,5676,297,5450,260,252,344
chr17:33540000-33550000.filter.fa,6705,121,6143,108,214,188
chr17:17770000-17780000.filter.fa,1484,46,759,13,53,46
chr17:14530000-14540000.filter.fa,6952,159,6664,149,252,244
chr17:42220000-42230000.filter.fa,3571,71,3502,71,202,225
chr17:33550000-33560000.filter.fa,5402,102,5076,94,211,147
chr17:32580000-32590000.filter.fa,0,0,0,0,0,0
chr17:48770000-48780000.filter.fa,6588,151,6274,138,284,258
chr17:87410000-87420000.filter.fa,5476,215,4747,160,254,235
chr17:67590000-67600000.filter.fa,1658,59,1594,56,114,85
chr17:87990000-88000000.filter.fa,8220,218,7866,191,381,323
chr17:65810000-65820000.filter.fa,6526,248,6035,158,297,301
chr17:89560000-89570000.filter.fa,6509,231,6272,225,376,318
chr17:14320000-14330000.filter.fa,7890,138,7640,131,312,324
chr17:73680000-73690000.filter.fa,6440,139,6246,138,278,268
chr17:7860000-7870000.filter.fa,5970,145,5714,138,246,245
chr17:91170000-91180000.filter.fa,7508,194,7297,186,327,269
chr17:61490000-61500000.filter.fa,6414,266,5941,253,371,305
chr17:80730000-80740000.filter.fa,5611,270,5120,261,313,313
chr17:6990000-7000000.filter.fa,8550,96,8320,90,319,293
chr17:27170000-27180000.filter.fa,5543,141,5276,120,267,212
chr17:29010000-29020000.filter.fa,3680,168,3136,120,179,152
chr17:51750000-51760000.filter.fa,8741,131,8599,130,339,335
chr17:41140000-41150000.filter.fa,1731,87,1681,86,100,72
chr17:90720000-90730000.filter.fa,7006,166,6627,138,353,354
chr17:6710000-6720000.filter.fa,861,9,830,9,37,34
chr17:56570000-56580000.filter.fa,4627,51,4401,49,167,162
chr17:21980000-21990000.filter.fa,3354,609,3229,582,740,392
chr17:55730000-55740000.filter.fa,3,0,3,0,0,0
chr17:18580000-18590000.filter.fa,304,20,0,0,0,0
chr17:37950000-37960000.filter.fa,2609,920,147,1,13,14
chr17:60870000-60880000.filter.fa,4971,211,4868,188,226,224
chr17:52080000-52090000.filter.fa,6948,120,6697,114,249,232
chr17:24240000-24250000.filter.fa,5241,285,4362,129,267,202
chr17:17400000-17410000.filter.fa,8902,160,8719,135,305,328
chr17:34270000-34280000.filter.fa,1783,74,1639,67,73,50
chr17:9590000-9600000.filter.fa,6432,91,6256,77,321,307
chr17:89820000-89830000.filter.fa,4759,209,4249,171,212,266
chr17:87940000-87950000.filter.fa,5096,201,4221,124,184,186
chr17:19460000-19470000.filter.fa,1648,332,382,151,174,74
chr17:78580000-78590000.filter.fa,7447,162,6680,149,266,260
chr17:58750000-58760000.filter.fa,4789,177,4451,169,357,382
chr17:21430000-21440000.filter.fa,2541,228,1343,143,127,108
chr17:46260000-46270000.filter.fa,9055,135,8690,132,276,290
chr17:25950000-25960000.filter.fa,9162,253,9052,252,255,402
chr17:5160000-5170000.filter.fa,8486,151,8094,141,355,348
chr17:21780000-21790000.filter.fa,2080,239,1286,153,143,137
chr17:85860000-85870000.filter.fa,7571,169,6306,131,251,290
chr17:66940000-66950000.filter.fa,8117,238,7603,177,323,263
chr17:19860000-19870000.filter.fa,861,541,845,525,658,295
chr17:37980000-37990000.filter.fa,2192,371,1799,336,326,179
chr17:91000000-91010000.filter.fa,6375,127,6131,104,306,302
chr17:18480000-18490000.filter.fa,7,0,2,0,0,0
chr17:71060000-71070000.filter.fa,6059,226,5373,193,327,298
chr17:71320000-71330000.filter.fa,0,0,0,0,0,0
chr17:12340000-12350000.filter.fa,0,0,0,0,0,0
chr17:8580000-8590000.filter.fa,7162,63,6930,61,325,317
chr17:48650000-48660000.filter.fa,576,28,576,28,19,38
chr17:46860000-46870000.filter.fa,63,42,63,42,37,8
chr17:28210000-28220000.filter.fa,4812,235,3994,176,242,220
chr17:85460000-85470000.filter.fa,8371,124,8176,108,250,225
chr17:74440000-74450000.filter.fa,5176,103,4525,90,159,175
chr17:91980000-91990000.filter.fa,6201,229,5656,202,374,409
chr17:20480000-20490000.filter.fa,6443,297,3999,108,242,225
chr17:84000000-84010000.filter.fa,6740,189,6243,144,284,284
chr17:7240000-7250000.filter.fa,5060,52,4867,44,229,219
chr17:82510000-82520000.filter.fa,4679,196,4336,141,241,202
chr17:15660000-15670000.filter.fa,2635,64,2419,51,93,89
chr17:14020000-14030000.filter.fa,39,15,3,0,0,0
chr17:77140000-77150000.filter.fa,6668,149,5541,118,272,274
chr17:59520000-59530000.filter.fa,3705,158,3296,110,159,180
chr17:82030000-82040000.filter.fa,6043,230,5295,199,326,296
chr17:39660000-39670000.filter.fa,1,1,1,1,1,0
chr17:86200000-86210000.filter.fa,7124,146,6923,145,269,286
chr17:20030000-20040000.filter.fa,1107,272,98,75,62,29
chr17:44710000-44720000.filter.fa,8212,133,7962,126,239,257
chr17:55510000-55520000.filter.fa,7932,156,7269,127,228,246
chr17:13720000-13730000.filter.fa,8217,165,7930,139,324,322
chr17:8330000-8340000.filter.fa,2323,19,2323,19,79,78
chr17:92050000-92060000.filter.fa,909,25,871,21,54,47
chr17:5190000-5200000.filter.fa,8239,156,6198,112,290,277
chr17:42310000-42320000.filter.fa,7156,111,6959,106,226,215
chr17:8160000-8170000.filter.fa,1280,14,1266,13,42,43
chr17:44010000-44020000.filter.fa,5670,215,5059,167,223,269
chr17:57230000-57240000.filter.fa,6256,116,5997,105,198,219
chr17:20270000-20280000.filter.fa,3498,942,3189,825,2207,2080
chr17:86620000-86630000.filter.fa,7313,226,7029,215,340,299
chr17:24300000-24310000.filter.fa,3217,177,2644,145,161,196
chr17:54300000-54310000.filter.fa,3142,93,3034,85,119,126
chr17:24610000-24620000.filter.fa,6076,132,5981,123,260,240
chr17:18240000-18250000.filter.fa,4121,793,1794,217,1709,1701
chr17:7700000-7710000.filter.fa,3699,142,2332,116,148,109
chr17:19450000-19460000.filter.fa,142,14,109,11,109,109
chr17:73430000-73440000.filter.fa,4804,133,4510,118,235,221
chr17:58000000-58010000.filter.fa,6627,209,6216,200,341,402
chr17:38400000-38410000.filter.fa,494,101,485,101,216,222
chr17:91500000-91510000.filter.fa,2322,69,1809,26,132,127
chr17:57010000-57020000.filter.fa,5237,204,4786,156,253,241
chr17:55910000-55920000.filter.fa,749,56,735,53,76,49
chr17:86600000-86610000.filter.fa,7956,190,7566,177,343,346
chr17:37890000-37900000.filter.fa,496,70,462,65,37,61
chr17:7170000-7180000.filter.fa,8939,65,8640,61,337,335
chr17:94060000-94070000.filter.fa,7030,141,5406,80,239,224
chr17:62290000-62300000.filter.fa,6971,156,6705,144,323,304
chr17:91350000-91360000.filter.fa,3988,134,3836,94,204,179
chr17:88270000-88280000.filter.fa,2772,139,2431,88,135,180
chr17:38110000-38120000.filter.fa,1443,22,1331,18,52,49
chr17:48730000-48740000.filter.fa,6408,195,6120,183,291,275
chr17:22900000-22910000.filter.fa,653,40,471,33,284,285
chr17:29000000-29010000.filter.fa,4243,124,3676,94,234,201
chr17:87110000-87120000.filter.fa,6034,171,5358,148,359,310
chr17:69720000-69730000.filter.fa,6265,200,6103,193,272,380
chr17:52880000-52890000.filter.fa,5432,141,5227,132,288,255
chr17:63770000-63780000.filter.fa,2896,146,2594,124,181,168
chr17:93310000-93320000.filter.fa,6627,171,5518,111,285,307
chr17:28960000-28970000.filter.fa,7692,164,7375,140,290,351
chr17:66490000-66500000.filter.fa,5979,171,5483,136,218,236
chr17:82210000-82220000.filter.fa,7001,235,6568,192,362,353
chr17:61340000-61350000.filter.fa,5280,193,4682,112,280,294
chr17:54040000-54050000.filter.fa,1919,121,1048,43,54,44
chr17:91440000-91450000.filter.fa,3315,208,3234,204,184,257
chr17:41900000-41910000.filter.fa,1579,82,1334,65,51,87
chr17:53940000-53950000.filter.fa,0,0,0,0,0,0
chr17:62650000-62660000.filter.fa,8406,162,8096,155,313,291
chr17:14540000-14550000.filter.fa,4776,117,3802,97,157,147
chr17:31030000-31040000.filter.fa,4909,98,4521,91,195,159
chr17:87770000-87780000.filter.fa,5226,286,4566,267,262,392
chr17:71160000-71170000.filter.fa,5983,204,5784,161,218,231
chr17:11540000-11550000.filter.fa,7499,90,7185,82,272,259
chr17:85450000-85460000.filter.fa,7931,134,7833,134,356,365
chr17:7510000-7520000.filter.fa,246,3,246,3,5,4
chr17:89650000-89660000.filter.fa,6498,292,5876,196,301,352
chr17:33670000-33680000.filter.fa,8376,91,8206,62,259,236
chr17:76710000-76720000.filter.fa,4005,149,3817,144,274,235
chr17:56960000-56970000.filter.fa,1392,74,1120,71,77,119
chr17:73880000-73890000.filter.fa,5031,92,4146,75,197,195
chr17:75340000-75350000.filter.fa,6817,147,6708,138,276,224
chr17:8260000-8270000.filter.fa,4236,106,2284,35,122,114
chr17:75930000-75940000.filter.fa,1742,74,1691,71,154,117
chr17:35380000-35390000.filter.fa,26,14,25,13,12,1
chr17:51440000-51450000.filter.fa,7288,151,6740,132,273,262
chr17:94260000-94270000.filter.fa,3665,96,3291,68,124,145
chr17:50180000-50190000.filter.fa,6744,212,6310,190,225,279
chr17:44650000-44660000.filter.fa,9033,187,8750,148,292,310
chr17:44960000-44970000.filter.fa,7761,127,7084,103,337,305
chr17:70560000-70570000.filter.fa,7739,152,7473,146,282,293
chr17:44460000-44470000.filter.fa,6030,193,5415,143,267,254
chr17:38720000-38730000.filter.fa,1029,470,260,171,188,99
chr17:22130000-22140000.filter.fa,0,0,0,0,0,0
chr17:41320000-41330000.filter.fa,3570,124,3392,119,158,156
chr17:8700000-8710000.filter.fa,4072,157,3672,143,209,168
chr17:37710000-37720000.filter.fa,3052,358,875,115,74,108
chr17:6790000-6800000.filter.fa,6718,58,6556,56,269,275
chr17:89250000-89260000.filter.fa,5083,114,3646,70,174,180
chr17:65310000-65320000.filter.fa,3470,108,3436,108,144,157
chr17:87730000-87740000.filter.fa,5747,215,5370,178,474,514
chr17:84900000-84910000.filter.fa,4338,138,4031,101,203,230
chr17:5110000-5120000.filter.fa,6643,126,6276,121,288,256
chr17:8060000-8070000.filter.fa,0,0,0,0,0,0
chr17:91910000-91920000.filter.fa,5982,236,4203,134,258,288
chr17:49080000-49090000.filter.fa,6574,237,6066,163,271,228
chr17:74210000-74220000.filter.fa,8538,180,8040,144,368,380
chr17:72320000-72330000.filter.fa,6522,145,6072,119,250,232
chr17:65790000-65800000.filter.fa,4873,126,4234,68,286,274
chr17:56890000-56900000.filter.fa,9064,135,8768,110,252,280
chr17:93630000-93640000.filter.fa,8032,118,7834,113,321,321
chr17:17260000-17270000.filter.fa,337,63,0,0,0,0
chr17:51370000-51380000.filter.fa,4814,157,4699,130,250,248
chr17:19490000-19500000.filter.fa,208,85,75,45,41,18
chr17:65770000-65780000.filter.fa,6271,149,5650,124,222,243
chr17:24540000-24550000.filter.fa,2673,178,2255,72,108,134
chr17:14760000-14770000.filter.fa,4636,83,3727,58,143,132
chr17:58400000-58410000.filter.fa,4010,182,3695,146,194,166
chr17:64950000-64960000.filter.fa,7141,262,6910,238,321,350
chr17:52450000-52460000.filter.fa,6624,193,6437,148,330,289
chr17:73450000-73460000.filter.fa,6192,179,6054,177,285,308
chr17:67900000-67910000.filter.fa,7597,334,7083,301,404,378
chr17:81090000-81100000.filter.fa,5465,164,4357,99,201,226
chr17:24110000-24120000.filter.fa,6515,203,6099,199,344,311
chr17:38700000-38710000.filter.fa,10,5,10,5,6,1
chr17:52670000-52680000.filter.fa,4819,165,4650,162,197,186
chr17:47770000-47780000.filter.fa,4820,90,4372,68,165,161
chr17:12500000-12510000.filter.fa,7628,114,7221,94,335,305
chr17:8480000-8490000.filter.fa,6766,72,6269,65,212,216
chr17:44690000-44700000.filter.fa,6106,129,5913,127,225,233
chr17:15240000-15250000.filter.fa,6607,138,6357,110,263,236
chr17:73940000-73950000.filter.fa,7772,180,7402,151,348,334
chr17:91280000-91290000.filter.fa,2941,155,2666,63,113,112
chr17:65250000-65260000.filter.fa,4528,104,3959,88,241,230
chr17:12170000-12180000.filter.fa,5429,39,5205,38,162,157
chr17:50290000-50300000.filter.fa,6958,172,6691,166,346,319
chr17:57460000-57470000.filter.fa,1877,33,1733,25,105,95
chr17:25440000-25450000.filter.fa,7360,133,6335,88,227,195
chr17:85260000-85270000.filter.fa,4669,176,4534,147,247,245
chr17:59580000-59590000.filter.fa,3821,88,3777,87,172,177
chr17:91600000-91610000.filter.fa,6346,213,5560,165,459,493
chr17:8040000-8050000.filter.fa,8,0,0,0,0,0
chr17:72680000-72690000.filter.fa,6726,192,6501,173,270,295
chr17:58220000-58230000.filter.fa,2375,93,2341,83,132,135
chr17:39150000-39160000.filter.fa,1545,648,1012,371,338,275
chr17:8560000-8570000.filter.fa,7716,145,5124,88,229,243
chr17:64580000-64590000.filter.fa,6083,185,5821,168,281,279
chr17:94490000-94500000.filter.fa,4125,125,3576,77,210,187
chr17:73110000-73120000.filter.fa,2352,136,1998,90,206,174
chr17:83460000-83470000.filter.fa,6118,177,5551,117,249,242
chr17:51960000-51970000.filter.fa,6057,218,5664,158,250,265
chr17:24000000-24010000.filter.fa,4936,81,4699,76,188,197
chr17:6080000-6090000.filter.fa,5348,109,5204,106,277,256
chr17:94160000-94170000.filter.fa,5431,190,5214,128,249,287
chr17:83140000-83150000.filter.fa,2660,53,2603,46,97,99
chr17:14570000-14580000.filter.fa,6126,173,6063,173,286,295
chr17:36290000-36300000.filter.fa,13,5,6,2,2,0
chr17:72240000-72250000.filter.fa,7216,161,6943,125,286,268
chr17:82340000-82350000.filter.fa,5256,221,5178,189,288,283
chr17:33900000-33910000.filter.fa,3837,82,3717,47,192,182
chr17:94530000-94540000.filter.fa,997,60,771,10,22,23
chr17:33840000-33850000.filter.fa,5582,104,4818,65,195,162
chr17:91860000-91870000.filter.fa,2331,64,2177,60,158,124
chr17:10070000-10080000.filter.fa,5008,118,4750,95,243,196
chr17:71970000-71980000.filter.fa,6550,174,6226,166,298,288
chr17:5610000-5620000.filter.fa,6484,351,6269,335,496,280
chr17:24100000-24110000.filter.fa,8262,174,7620,165,346,308
chr17:21260000-21270000.filter.fa,44,16,44,16,16,0
chr17:66560000-66570000.filter.fa,4233,221,3969,214,263,258
chr17:55680000-55690000.filter.fa,1272,38,894,21,58,57
chr17:12750000-12760000.filter.fa,7539,113,6506,101,269,270
chr17:10000000-10010000.filter.fa,5117,123,4601,80,198,234
chr17:43820000-43830000.filter.fa,6229,226,5614,188,293,304
chr17:24870000-24880000.filter.fa,4107,94,3695,80,133,167
chr17:41890000-41900000.filter.fa,1447,50,776,25,46,45
chr17:23820000-23830000.filter.fa,6746,156,6372,90,218,179
chr17:53410000-53420000.filter.fa,3182,148,2997,141,205,173
chr17:76030000-76040000.filter.fa,2016,84,1964,68,99,105
chr17:36670000-36680000.filter.fa,720,147,690,144,309,243
chr17:48390000-48400000.filter.fa,8269,123,7861,113,328,311
chr17:15850000-15860000.filter.fa,5325,119,4738,85,189,191
chr17:94500000-94510000.filter.fa,0,0,0,0,0,0
chr17:64640000-64650000.filter.fa,2,2,0,0,0,0
chr17:87030000-87040000.filter.fa,5542,201,5313,172,293,294
chr17:6300000-6310000.filter.fa,5748,67,5693,66,269,242
chr17:78310000-78320000.filter.fa,7213,146,6848,136,312,292
chr17:88760000-88770000.filter.fa,8777,119,8536,115,337,338
chr17:87290000-87300000.filter.fa,7665,415,7190,201,293,262
chr17:82830000-82840000.filter.fa,4284,137,4052,113,249,264
chr17:29160000-29170000.filter.fa,7964,148,7777,140,261,272
chr17:40230000-40240000.filter.fa,3656,71,3550,68,301,288
chr17:83820000-83830000.filter.fa,6360,148,6114,142,263,288
chr17:4770000-4780000.filter.fa,4763,98,4330,65,201,192
chr17:78240000-78250000.filter.fa,8564,181,8374,178,386,412
chr17:44890000-44900000.filter.fa,6578,188,5684,147,280,303
chr17:30930000-30940000.filter.fa,7957,194,7802,157,321,317
chr17:55600000-55610000.filter.fa,2263,26,2,0,0,0
chr17:57160000-57170000.filter.fa,2560,108,1413,47,77,60
chr17:79420000-79430000.filter.fa,6310,214,4615,143,346,302
chr17:44630000-44640000.filter.fa,8379,251,8224,202,366,294
chr17:57850000-57860000.filter.fa,74,32,74,32,33,2
chr17:11840000-11850000.filter.fa,6251,100,5892,95,204,234
chr17:46570000-46580000.filter.fa,6131,114,5871,109,234,210
chr17:60800000-60810000.filter.fa,5731,152,5616,147,327,300
chr17:31600000-31610000.filter.fa,6181,127,5989,107,274,221
chr17:43600000-43610000.filter.fa,4900,254,4695,215,307,323
chr17:65280000-65290000.filter.fa,3383,100,3171,95,169,131
chr17:56050000-56060000.filter.fa,5132,123,4641,108,235,222
chr17:16590000-16600000.filter.fa,5082,117,4630,97,195,219
chr17:7250000-7260000.filter.fa,7235,53,7143,51,263,270
