# Window-based topology counter
# PYTHON VERSION: 3.11.3
# Script call:    topo_counter.py -w 10 --overwrite
# Runtime:        07/21/2023 11:53:28
# ----------------
# Window size:          10000.0
# Window file:          get-windows-default.tsv
# Output file:          10kb-topo-counts.csv
# 07.21.2023 | 11:53:28 Reading windows...
# Windows read:         9499
# Chromosome:           17
# Chromosome length:    94987271
# Locus tree directory: /n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/cactus-all-mask/windows/tree/chr17/10kb/loci
# Concat tree file:     /n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/cactus-all-mask/windows/tree/chr17/10kb/concat/chr17-concat.treefile.rooted
# ASTRAL tree file:     /n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/cactus-all-mask/windows/tree/chr17/10kb/astral/chr17-astral.treefile.rooted
# Concordance file:     /n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/cactus-all-mask/windows/tree/chr17/10kb/astral/chr17-astral.cf.stat
# ----------------
# 07.21.2023 | 11:53:28 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(pahari:0.0385292,(caroli:0.0225936446,((mus-t:0.0039517390,mm10:0.0029577377)100:0.0092301129,(spicilegus:0.0080599953,spretus:0.0103267320)100:0.0031609813)100:0.0145825902):0.0385292);"
# Concat chromosome topology:  "(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>"
# 07.21.2023 | 11:53:28 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(pahari,(((spicilegus,spretus)1:0.5518440466295461,(mus-t,mm10)1:1.830664238855103)1:0.6924021905828531,caroli):0);"
# ASTRAL chromosome topology:  "(pahari,(((spicilegus,spretus)<1>,(mus-t,mm10)<2>)<3>,caroli)<4>)<5>"
# ASTRAL-concat match:   TRUE
# 07.21.2023 | 11:53:28 Calculating average CFs...
# Average gCF:          67.07000000000001
# Average sCF:          74.48333333333333
# 07.21.2023 | 11:53:28 Reading windows and counting topologies...
# Total trees read:   6708
# No tree file:       0
# Filtered windows:   2791
# Unique topologies:  86
# ----------------
# 07.21.2023 | 11:54:18 Counting and ranking topologies for this chromosome...
# ----------------
# 07.21.2023 | 11:54:18 Counting and ranking overall topologies...
# ----------------
# 07.21.2023 | 11:54:18 Writing output: 10kb-topo-counts.csv
window,chr,chr.len,start,end,filter,gcf,scf,topo.num.overall,topo.count.overall,topo.rank.overall,topo.color,topo.num.chrome,topo.count.chrome,topo.rank.chrome,topo,concat.chrome.topo.match,astral.chrome.topo.match,unparsed.tree
chr17:91800000-91810000,"chr17","94987271","91800000","91810000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:46790000-46800000,"chr17","94987271","46790000","46800000","PASS","67.07000000000001","74.48333333333333","11","319","4","#999999","11","319","4","(pahari,((caroli,(spicilegus,spretus)<1>)<2>,(mus-t,mm10)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.489103,((caroli:0.0276204512,(spicilegus:0.0079881983,spretus:0.0067651989)86:0.0023176454)60:0.0160510965,(mus-t:0.0000010000,mm10:0.0000010000)65:0.0000010000):0.489103);"
chr17:56820000-56830000,"chr17","94987271","56820000","56830000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:120000-130000,"chr17","94987271","120000","130000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:75550000-75560000,"chr17","94987271","75550000","75560000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:14130000-14140000,"chr17","94987271","14130000","14140000","PASS","67.07000000000001","74.48333333333333","47","10","30","#999999","47","10","30","(pahari,(caroli,(((mus-t,spretus)<1>,mm10)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0350526,(caroli:0.0226200190,(((mus-t:0.0050821460,spretus:0.0059832701)87:0.0009780578,mm10:0.0086059288)100:0.0051073886,spicilegus:0.0127647857)100:0.0100917077):0.0350526);"
chr17:8820000-8830000,"chr17","94987271","8820000","8830000","PASS","67.07000000000001","74.48333333333333","8","447","3","#006ddb","8","447","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0370405,(caroli:0.0211119723,(((mus-t:0.0035771093,mm10:0.0041660684)100:0.0073429636,spretus:0.0106779008)88:0.0026261806,spicilegus:0.0112641712)100:0.0105100346):0.0370405);"
chr17:4760000-4770000,"chr17","94987271","4760000","4770000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.027935,(caroli:0.0203194502,(((mus-t:0.0017298936,mm10:0.0019529501)100:0.0070556548,spicilegus:0.0062268587)94:0.0035660433,spretus:0.0098718371)100:0.0078699211):0.027935);"
chr17:61600000-61610000,"chr17","94987271","61600000","61610000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:27260000-27270000,"chr17","94987271","27260000","27270000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0439902,(caroli:0.0249148937,((mus-t:0.0065334794,mm10:0.0015700181)98:0.0294394390,(spicilegus:0.0102568674,spretus:0.0404360705)54:0.0065326685)92:0.0174286249):0.0439902);"
chr17:71740000-71750000,"chr17","94987271","71740000","71750000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:49730000-49740000,"chr17","94987271","49730000","49740000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.326352,(caroli:0.0173826812,((mus-t:0.0005658963,mm10:0.0000027280)99:0.0088366870,(spicilegus:0.0051396120,spretus:0.0078522301)82:0.0029872927)44:0.0131425739):0.326352);"
chr17:69770000-69780000,"chr17","94987271","69770000","69780000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:79030000-79040000,"chr17","94987271","79030000","79040000","PASS","67.07000000000001","74.48333333333333","20","55","19","#999999","20","55","19","(pahari,(caroli,(mus-t,(mm10,(spicilegus,spretus)<1>)<2>)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0540287,(caroli:0.0003321944,(mus-t:0.0084260508,(mm10:0.0060827638,(spicilegus:0.0031123830,spretus:0.0057289158)94:0.0019965549)79:0.0022748826)100:0.0313253135):0.0540287);"
chr17:60450000-60460000,"chr17","94987271","60450000","60460000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.233748,(caroli:0.0087520181,(((mus-t:0.0000010000,mm10:0.0000010000)99:0.0126516020,spicilegus:0.0079880884)40:0.0010842370,spretus:0.0145826190)69:0.0311915177):0.233748);"
chr17:54460000-54470000,"chr17","94987271","54460000","54470000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.279218,(caroli:0.0000021746,(((mus-t:0.0066189792,mm10:0.0060137142)96:0.0052756459,spicilegus:0.0103151831)99:0.0042011824,spretus:0.0108268236)100:0.0394093562):0.279218);"
chr17:27310000-27320000,"chr17","94987271","27310000","27320000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.034534,(caroli:0.0180363355,((mus-t:0.0048143771,mm10:0.0019514148)100:0.0048662874,(spicilegus:0.0050977644,spretus:0.0079672917)96:0.0008429890)100:0.0127475632):0.034534);"
chr17:80830000-80840000,"chr17","94987271","80830000","80840000","PASS","67.07000000000001","74.48333333333333","5","231","7","#999999","5","231","7","(pahari,((caroli,(mus-t,mm10)<1>)<2>,(spicilegus,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:1.00428,((caroli:0.0361456901,(mus-t:0.0000010000,mm10:0.0000010000)93:0.0088245384)45:0.0000024918,(spicilegus:0.0112418002,spretus:0.0064896237)51:0.0020680171):1.00428);"
chr17:7830000-7840000,"chr17","94987271","7830000","7840000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0331393,(caroli:0.0230617183,((mus-t:0.0080766033,mm10:0.0118164135)93:0.0028815863,(spicilegus:0.0068944888,spretus:0.0062562044)99:0.0026470226)100:0.0153109495):0.0331393);"
chr17:29840000-29850000,"chr17","94987271","29840000","29850000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0332387,(caroli:0.0163458460,((mus-t:0.0023669291,mm10:0.0019379838)100:0.0091949714,(spicilegus:0.0033849671,spretus:0.0072070540)99:0.0021141832)100:0.0114290055):0.0332387);"
chr17:74100000-74110000,"chr17","94987271","74100000","74110000","PASS","67.07000000000001","74.48333333333333","6","310","5","#999999","6","310","5","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spicilegus)<3>,spretus)<4>)<5>;","FALSE","FALSE","(pahari:0.274241,(((caroli:0.0272277269,(mus-t:0.0013440584,mm10:0.0012816528)92:0.0079841142)60:0.0059462718,spicilegus:0.0032914053)26:0.0056612712,spretus:0.0021514089):0.274241);"
chr17:48560000-48570000,"chr17","94987271","48560000","48570000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5,(caroli:0.0000021036,(((mus-t:0.0098165459,mm10:0.0081682777)73:0.0042216648,spicilegus:0.0084263422)46:0.0032330499,spretus:0.0142087305)15:0.0325360933):5);"
chr17:62020000-62030000,"chr17","94987271","62020000","62030000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5,(caroli:0.0080324621,((mus-t:0.0000010000,mm10:0.0000010000)96:0.0138324362,(spicilegus:0.0077179580,spretus:0.0157152926)41:0.0025482968)20:0.0206570964):5);"
chr17:64980000-64990000,"chr17","94987271","64980000","64990000","PASS","67.07000000000001","74.48333333333333","9","249","6","#999999","9","249","6","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spretus)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:1.21743,(((caroli:0.0297048126,(mus-t:0.0000010000,mm10:0.0001936284)85:0.0097616950)49:0.0025920133,spretus:0.0143481249)16:0.0045522190,spicilegus:0.0026051005):1.21743);"
chr17:44450000-44460000,"chr17","94987271","44450000","44460000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5,(caroli:0.0037182273,((mus-t:0.0009538234,mm10:0.0004327223)89:0.0168751126,(spicilegus:0.0061446732,spretus:0.0116494616)78:0.0035879232)20:0.0307870011):5);"
chr17:65140000-65150000,"chr17","94987271","65140000","65150000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:5300000-5310000,"chr17","94987271","5300000","5310000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0313499,(caroli:0.0254728427,(((mus-t:0.0011215549,mm10:0.0004530860)100:0.0086432229,spicilegus:0.0071152310)99:0.0028907998,spretus:0.0106197165)100:0.0172045444):0.0313499);"
chr17:26760000-26770000,"chr17","94987271","26760000","26770000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0243247,(caroli:0.0193935444,((mus-t:0.0060309482,mm10:0.0033596346)100:0.0050184350,(spicilegus:0.0047405530,spretus:0.0055970385)78:0.0008778505)100:0.0191179807):0.0243247);"
chr17:47320000-47330000,"chr17","94987271","47320000","47330000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:23960000-23970000,"chr17","94987271","23960000","23970000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0343046,(caroli:0.0184983763,(((mus-t:0.0060375080,mm10:0.0057257581)100:0.0082251335,spicilegus:0.0118242494)93:0.0017082661,spretus:0.0103080559)100:0.0128038872):0.0343046);"
chr17:91810000-91820000,"chr17","94987271","91810000","91820000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0136189,(caroli:0.0070944698,((mus-t:0.0206277001,mm10:0.0064116358)100:0.0657454022,(spicilegus:0.0165235201,spretus:0.0155283446)86:0.0220685906)99:0.0553231773):0.0136189);"
chr17:67400000-67410000,"chr17","94987271","67400000","67410000","PASS","67.07000000000001","74.48333333333333","8","447","3","#006ddb","8","447","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:5,(caroli:0.0086753276,(((mus-t:0.0000010012,mm10:0.0000010012)97:0.0125828473,spretus:0.0143958705)40:0.0016705400,spicilegus:0.0105181238)24:0.0209791523):5);"
chr17:8110000-8120000,"chr17","94987271","8110000","8120000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5e-07,(caroli:0.0000010000,((mus-t:0.0000010000,mm10:0.0000010000)31:0.0000010000,(spicilegus:0.0000010000,spretus:0.0000010000)19:0.0000010000)66:0.3040977893):5e-07);"
chr17:19300000-19310000,"chr17","94987271","19300000","19310000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:18810000-18820000,"chr17","94987271","18810000","18820000","PASS","67.07000000000001","74.48333333333333","48","7","33","#999999","48","7","33","(pahari,(((caroli,mus-t)<1>,(spicilegus,spretus)<2>)<3>,mm10)<4>)<5>;","FALSE","FALSE","(pahari:5e-07,(((caroli:0.0000010000,mus-t:0.0020434994)20:0.0000016380,(spicilegus:0.0118378507,spretus:0.0155975456)82:0.0388889054)19:0.0000022481,mm10:0.0013755992):5e-07);"
chr17:12450000-12460000,"chr17","94987271","12450000","12460000","PASS","67.07000000000001","74.48333333333333","27","110","10","#999999","27","110","10","(pahari,(caroli,(mus-t,((mm10,spicilegus)<1>,spretus)<2>)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0392762,(caroli:0.0220433895,(mus-t:0.0077937685,((mm10:0.0059315131,spicilegus:0.0041313971)95:0.0013822235,spretus:0.0084081767)98:0.0026894056)100:0.0122618829):0.0392762);"
chr17:58390000-58400000,"chr17","94987271","58390000","58400000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:5480000-5490000,"chr17","94987271","5480000","5490000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0358357,(caroli:0.0322298925,((mus-t:0.0034884520,mm10:0.0067233961)100:0.0069383382,(spicilegus:0.0071546531,spretus:0.0084671703)100:0.0066036375)100:0.0134826834):0.0358357);"
chr17:54240000-54250000,"chr17","94987271","54240000","54250000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.262919,(caroli:0.0000025266,(((mus-t:0.0507757928,mm10:0.0012151190)100:0.0115219448,spicilegus:0.0046981162)99:0.0111094589,spretus:0.0158923774)100:0.0455531589):0.262919);"
chr17:70640000-70650000,"chr17","94987271","70640000","70650000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:19880000-19890000,"chr17","94987271","19880000","19890000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:58120000-58130000,"chr17","94987271","58120000","58130000","PASS","67.07000000000001","74.48333333333333","9","249","6","#999999","9","249","6","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spretus)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:0.179454,(((caroli:0.0219734915,(mus-t:0.0000010000,mm10:0.0000010000)91:0.0165616956)49:0.0057954782,spretus:0.0069382279)11:0.0000023535,spicilegus:0.0058131803):0.179454);"
chr17:83960000-83970000,"chr17","94987271","83960000","83970000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:64770000-64780000,"chr17","94987271","64770000","64780000","PASS","67.07000000000001","74.48333333333333","8","447","3","#006ddb","8","447","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:3.06307,(caroli:0.0304645553,(((mus-t:0.0000010000,mm10:0.0000010000)96:0.0122059351,spretus:0.0111548290)33:0.0015424413,spicilegus:0.0086119710)20:0.0000015078):3.06307);"
chr17:61260000-61270000,"chr17","94987271","61260000","61270000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:5.0085e-07,(caroli:0.0000029953,((mus-t:0.0000010017,mm10:0.0000010017)100:0.0140279155,(spicilegus:0.0076026574,spretus:0.0072685459)98:0.0056253521)100:0.0378126862):5.0085e-07);"
chr17:21630000-21640000,"chr17","94987271","21630000","21640000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.056822,(caroli:0.0446650145,(((mus-t:0.0005565571,mm10:0.0005310900)100:0.0659232278,spicilegus:0.0049708059)66:0.0130641972,spretus:0.0412438887)99:0.0248762085):0.056822);"
chr17:8590000-8600000,"chr17","94987271","8590000","8600000","PASS","67.07000000000001","74.48333333333333","15","91","14","#999999","15","91","14","(pahari,(caroli,((mus-t,(mm10,spicilegus)<1>)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0437171,(caroli:0.0204559739,((mus-t:0.0073663110,(mm10:0.0045205009,spicilegus:0.0052377129)100:0.0035730014)78:0.0032836952,spretus:0.0120588238)100:0.0113672259):0.0437171);"
chr17:77110000-77120000,"chr17","94987271","77110000","77120000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:47450000-47460000,"chr17","94987271","47450000","47460000","PASS","67.07000000000001","74.48333333333333","14","176","8","#999999","14","176","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:5,(((caroli:0.0349759707,(spicilegus:0.0078428305,spretus:0.0078962810)65:0.0033848560)49:0.0064077300,mm10:0.0015035462)16:0.0000794562,mus-t:0.0013553588):5);"
chr17:44500000-44510000,"chr17","94987271","44500000","44510000","PASS","67.07000000000001","74.48333333333333","14","176","8","#999999","14","176","8","(pahari,(((caroli,(spicilegus,spretus)<1>)<2>,mm10)<3>,mus-t)<4>)<5>;","FALSE","FALSE","(pahari:0.588263,(((caroli:0.0299827846,(spicilegus:0.0037852788,spretus:0.0081914940)73:0.0070020640)52:0.0080301117,mm10:0.0028627002)18:0.0000023611,mus-t:0.0031885531):0.588263);"
chr17:58170000-58180000,"chr17","94987271","58170000","58180000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:32780000-32790000,"chr17","94987271","32780000","32790000","PASS","67.07000000000001","74.48333333333333","19","56","18","#999999","19","56","18","(pahari,((((caroli,spretus)<1>,spicilegus)<2>,mus-t)<3>,mm10)<4>)<5>;","FALSE","FALSE","(pahari:0.509304,((((caroli:0.0296083793,spretus:0.0113783351)95:0.0041403623,spicilegus:0.0078384672)78:0.0083334640,mus-t:0.0038544486)23:0.0014993395,mm10:0.0000039327):0.509304);"
chr17:38260000-38270000,"chr17","94987271","38260000","38270000","PASS","67.07000000000001","74.48333333333333","37","6","36","#999999","37","6","36","(pahari,((((caroli,mus-t)<1>,mm10)<2>,spretus)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:2.21035,((((caroli:0.0602680356,mus-t:0.0384167799)66:0.0053938200,mm10:0.0071265409)39:0.0029171759,spretus:0.0072875699)11:0.0000023811,spicilegus:0.0057068626):2.21035);"
chr17:41930000-41940000,"chr17","94987271","41930000","41940000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:0-10000,"chr17","94987271","0","10000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:29340000-29350000,"chr17","94987271","29340000","29350000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0330605,(caroli:0.0201283661,((mus-t:0.0096516472,mm10:0.0041828192)100:0.0025017776,(spicilegus:0.0072860170,spretus:0.0074449834)87:0.0009441456)100:0.0107572295):0.0330605);"
chr17:92590000-92600000,"chr17","94987271","92590000","92600000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:21750000-21760000,"chr17","94987271","21750000","21760000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.030639,(caroli:0.0221731785,((mus-t:0.0140011375,mm10:0.0000699272)100:0.0248503451,(spicilegus:0.0091286684,spretus:0.0102381510)68:0.0030899914)99:0.0086060421):0.030639);"
chr17:33730000-33740000,"chr17","94987271","33730000","33740000","PASS","67.07000000000001","74.48333333333333","9","249","6","#999999","9","249","6","(pahari,(((caroli,(mus-t,mm10)<1>)<2>,spretus)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:0.10062,(((caroli:0.0341982808,(mus-t:0.0000010000,mm10:0.0000028869)98:0.0256558706)95:0.0439501064,spretus:0.0030881901)33:0.0020499319,spicilegus:0.0247029908):0.10062);"
chr17:8220000-8230000,"chr17","94987271","8220000","8230000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0366328,(caroli:0.0211558724,(((mus-t:0.0097758512,mm10:0.0072041265)87:0.0026675675,spicilegus:0.0107528267)44:0.0005767646,spretus:0.0092304644)100:0.0097056238):0.0366328);"
chr17:84410000-84420000,"chr17","94987271","84410000","84420000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:3560000-3570000,"chr17","94987271","3560000","3570000","PASS","67.07000000000001","74.48333333333333","2","2526","1","#db6d00","2","2526","1","(pahari,(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>)<5>;","TRUE","TRUE","(pahari:0.0218154,(caroli:0.0195865535,((mus-t:0.0030106049,mm10:0.0020545474)100:0.0025590096,(spicilegus:0.0058182561,spretus:0.0070826021)56:0.0004142610)100:0.0103705906):0.0218154);"
chr17:65600000-65610000,"chr17","94987271","65600000","65610000","PASS","67.07000000000001","74.48333333333333","4","81","16","#999999","4","81","16","(pahari,((caroli,((mus-t,mm10)<1>,spretus)<2>)<3>,spicilegus)<4>)<5>;","FALSE","FALSE","(pahari:0.212663,((caroli:0.0326757111,((mus-t:0.0000010000,mm10:0.0000010000)94:0.0056960017,spretus:0.0060936072)43:0.0006732663)27:0.0066680290,spicilegus:0.0000140475):0.212663);"
chr17:2520000-2530000,"chr17","94987271","2520000","2530000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:12920000-12930000,"chr17","94987271","12920000","12930000","PASS","67.07000000000001","74.48333333333333","8","447","3","#006ddb","8","447","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0236522,(caroli:0.0227356107,(((mus-t:0.0078332330,mm10:0.0064383713)94:0.0025777873,spretus:0.0126469470)84:0.0012523499,spicilegus:0.0078069779)100:0.0128460474):0.0236522);"
chr17:29280000-29290000,"chr17","94987271","29280000","29290000","PASS","67.07000000000001","74.48333333333333","3","914","2","#004949","3","914","2","(pahari,(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0331507,(caroli:0.0201036948,(((mus-t:0.0064045472,mm10:0.0070060071)100:0.0150235226,spicilegus:0.0211658487)59:0.0017767574,spretus:0.0125134283)100:0.0136583702):0.0331507);"
chr17:22370000-22380000,"chr17","94987271","22370000","22380000","PASS","67.07000000000001","74.48333333333333","8","447","3","#006ddb","8","447","3","(pahari,(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>)<5>;","FALSE","FALSE","(pahari:0.0746037,(caroli:0.1792395479,(((mus-t:0.0109256988,mm10:0.0012130177)98:0.0418586440,spretus:0.0295710966)71:0.0038004922,spicilegus:0.0078705267)100:0.2620698378):0.0746037);"
chr17:64360000-64370000,"chr17","94987271","64360000","64370000","FILTER","67.07000000000001","74.48333333333333","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
