# Window-based topology counter
# PYTHON VERSION: 3.11.3
# Script call:    18_topo_counter.py -i ../data/mm10-10kb-window-stats-new-tree-no-pahari.tsv -t ../analysis/02-mus-t-windows-new-tree/04-iqtree-no-pahari/ -w 10 -o ../data/mm10-10kb-topo-counts-new-tree-no-pahari.csv
# Runtime:        09/01/2023 14:50:03
# ----------------
# Window size:          10000.0
# Window file:          ../data/mm10-10kb-window-stats-new-tree-no-pahari.tsv
# Tree dir:             ../analysis/02-mus-t-windows-new-tree/04-iqtree-no-pahari/
# Output file:          ../data/mm10-10kb-topo-counts-new-tree-no-pahari.csv
# 09.01.2023 | 14:50:03 Reading windows...
# Windows read:         9499
# Chromosome:           17
# Chromosome length:    94987271
# Locus tree directory: ../analysis/02-mus-t-windows-new-tree/04-iqtree-no-pahari/chr17/10kb/loci
# Concat tree file:     ../analysis/02-mus-t-windows-new-tree/04-iqtree-no-pahari/chr17/10kb/concat/chr17-concat.treefile.rooted
# ASTRAL tree file:     ../analysis/02-mus-t-windows-new-tree/04-iqtree-no-pahari/chr17/10kb/astral/chr17-astral.treefile.rooted
# Concordance file:     ../analysis/02-mus-t-windows-new-tree/04-iqtree-no-pahari/chr17/10kb/astral/chr17-astral.cf.stat
# ----------------
# 09.01.2023 | 14:50:03 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(caroli:0.0191738,((mm10:0.0025427157,mus-t:0.0028766642)100:0.0083145281,(spretus:0.0111326541,spicilegus:0.0081924926):0.0019724408)100:0.0191738);"
# Concat chromosome topology:  "(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>"
# 09.01.2023 | 14:50:03 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(caroli,((mm10,mus-t)1:2.385882435681433,(spicilegus,spretus:0):0.4002767893502979)1);"
# ASTRAL chromosome topology:  "(caroli,((mm10,mus-t)<1>,(spicilegus,spretus)<2>)<3>)<4>"
# ASTRAL-concat match:   TRUE
# 09.01.2023 | 14:50:03 Calculating average CFs...
# Average gCF:          73.27000000000001
# Average sCF:          68.485
# 09.01.2023 | 14:50:03 Reading windows and counting topologies...
# Total trees read:   8770
# No tree file:       0
# Filtered windows:   729
# Unique topologies:  15
# ----------------
# 09.01.2023 | 14:52:22 Counting and ranking topologies for this chromosome...
# ----------------
# 09.01.2023 | 14:52:22 Counting and ranking overall topologies...
# ----------------
# 09.01.2023 | 14:52:22 Writing output: ../data/mm10-10kb-topo-counts-new-tree-no-pahari.csv
window,chr,chr.len,start,end,filter,gcf,scf,topo.num.overall,topo.count.overall,topo.rank.overall,topo.color,topo.num.chrome,topo.count.chrome,topo.rank.chrome,topo,concat.chrome.topo.match,astral.chrome.topo.match,unparsed.tree
chr17:35130000-35140000,"chr17","94987271","35130000","35140000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0104811,((mm10:0.0009049538,mus-t:0.0012343254)100:0.0035111548,(spretus:0.0082385307,spicilegus:0.0026623622):0.0013979295)98:0.0104811);"
chr17:79140000-79150000,"chr17","94987271","79140000","79150000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0165388,((mm10:0.0022775125,mus-t:0.0029022422)100:0.0074600034,(spretus:0.0080191579,spicilegus:0.0072266723):0.0029844514)98:0.0165388);"
chr17:91490000-91500000,"chr17","94987271","91490000","91500000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0104748,(spicilegus:0.0210127250,(spretus:0.0251490566,(mm10:0.0006284262,mus-t:0.0006363376)100:0.0141357167):0.0028404089)69:0.0104748);"
chr17:64610000-64620000,"chr17","94987271","64610000","64620000","FILTER","73.27000000000001","68.485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:48620000-48630000,"chr17","94987271","48620000","48630000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0172256,(spretus:0.0124067808,(spicilegus:0.0084832630,(mm10:0.0018769607,mus-t:0.0022842709)100:0.0089549016)52:0.0022200595):0.0172256);"
chr17:75780000-75790000,"chr17","94987271","75780000","75790000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0159576,((mm10:0.0045702549,mus-t:0.0044748865)100:0.0048434366,(spretus:0.0038431256,spicilegus:0.0055466464):0.0027572626)100:0.0159576);"
chr17:90290000-90300000,"chr17","94987271","90290000","90300000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0201579,((mm10:0.0005913515,mus-t:0.0005981712)100:0.0094503820,(spretus:0.0105241066,spicilegus:0.0106971621):0.0021316531)98:0.0201579);"
chr17:60880000-60890000,"chr17","94987271","60880000","60890000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0166923,(spretus:0.0104640731,(spicilegus:0.0093244627,(mm10:0.0000010000,mus-t:0.0000010000)100:0.0075294186)56:0.0013492928):0.0166923);"
chr17:51860000-51870000,"chr17","94987271","51860000","51870000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0159451,((mm10:0.0055240501,mus-t:0.0056644129)96:0.0032495648,(spretus:0.0060274641,spicilegus:0.0036853597):0.0008083166)60:0.0159451);"
chr17:44440000-44450000,"chr17","94987271","44440000","44450000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0169517,((mm10:0.0020848854,mus-t:0.0012200619)100:0.0098762108,(spretus:0.0089464452,spicilegus:0.0044625116):0.0029890221)95:0.0169517);"
chr17:45970000-45980000,"chr17","94987271","45970000","45980000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0164594,(spretus:0.0074895483,(spicilegus:0.0082590669,(mm10:0.0039541381,mus-t:0.0022118149)100:0.0076553058)85:0.0025337391):0.0164594);"
chr17:21110000-21120000,"chr17","94987271","21110000","21120000","FILTER","73.27000000000001","68.485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:52520000-52530000,"chr17","94987271","52520000","52530000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0199961,((mm10:0.0014140568,mus-t:0.0010583703)100:0.0061338624,(spretus:0.0072733393,spicilegus:0.0073098622):0.0023957284)96:0.0199961);"
chr17:27510000-27520000,"chr17","94987271","27510000","27520000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0151877,((mm10:0.0057300021,mus-t:0.0062574035)100:0.0024959699,(spretus:0.0055613335,spicilegus:0.0059275551):0.0007806740)61:0.0151877);"
chr17:76140000-76150000,"chr17","94987271","76140000","76150000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.014935,((mm10:0.0017601587,mus-t:0.0010628793)100:0.0073870596,(spretus:0.0109354309,spicilegus:0.0074853921):0.0018692723)73:0.014935);"
chr17:23180000-23190000,"chr17","94987271","23180000","23190000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0250569,((mm10:0.0009211387,mus-t:0.0011868120)100:0.0145340470,(spretus:0.0599650547,spicilegus:0.0037213506):0.0020613019)69:0.0250569);"
chr17:84970000-84980000,"chr17","94987271","84970000","84980000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0247483,(spicilegus:0.0095166692,(spretus:0.0080174718,(mm10:0.0000021805,mus-t:0.0077066096)100:0.0072349260):0.0016752950)84:0.0247483);"
chr17:84320000-84330000,"chr17","94987271","84320000","84330000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0205659,(spretus:0.0082318928,(spicilegus:0.0058155216,(mm10:0.0000010000,mus-t:0.0000010000)100:0.0094988282)99:0.0020490063):0.0205659);"
chr17:72240000-72250000,"chr17","94987271","72240000","72250000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0127189,(spretus:0.0099520132,(spicilegus:0.0067696144,(mm10:0.0049369150,mus-t:0.0044919477)100:0.0049493067)89:0.0016223011):0.0127189);"
chr17:24250000-24260000,"chr17","94987271","24250000","24260000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0161482,(spretus:0.0132773877,(spicilegus:0.0109932936,(mm10:0.0064190367,mus-t:0.0052765806)100:0.0091309507)87:0.0018843391):0.0161482);"
chr17:85400000-85410000,"chr17","94987271","85400000","85410000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0158408,((mm10:0.0006022012,mus-t:0.0016377128)100:0.0066491597,(spretus:0.0085719290,spicilegus:0.0061415428):0.0007443115)52:0.0158408);"
chr17:28960000-28970000,"chr17","94987271","28960000","28970000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0164455,((mm10:0.0036007726,mus-t:0.0035902637)100:0.0027049281,(spretus:0.0054924995,spicilegus:0.0055336099):0.0039965362)100:0.0164455);"
chr17:71440000-71450000,"chr17","94987271","71440000","71450000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0298469,((mm10:0.0000010000,mus-t:0.0000010000)100:0.0065154994,(spretus:0.0079038504,spicilegus:0.0049061795):0.0010169282)56:0.0298469);"
chr17:51910000-51920000,"chr17","94987271","51910000","51920000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0134356,((mm10:0.0005614288,mus-t:0.0002847664)100:0.0077553430,(spretus:0.0082024343,spicilegus:0.0047516565):0.0043547038)100:0.0134356);"
chr17:71120000-71130000,"chr17","94987271","71120000","71130000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0154192,((mm10:0.0000010000,mus-t:0.0000010000)100:0.0074015806,(spretus:0.0110148351,spicilegus:0.0058666879):0.0029735955)98:0.0154192);"
chr17:28720000-28730000,"chr17","94987271","28720000","28730000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0182827,(spicilegus:0.0054504282,(spretus:0.0103984536,(mm10:0.0047249974,mus-t:0.0057245971)100:0.0034151650):0.0018551870)80:0.0182827);"
chr17:77040000-77050000,"chr17","94987271","77040000","77050000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0153691,(spicilegus:0.0075857450,(spretus:0.0152689407,(mm10:0.0023973607,mus-t:0.0016725492)100:0.0098856376):0.0016716702)86:0.0153691);"
chr17:71670000-71680000,"chr17","94987271","71670000","71680000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0189997,((mm10:0.0000010011,mus-t:0.0001620035)100:0.0085765259,(spretus:0.0114028675,spicilegus:0.0111010239):0.0024062488)76:0.0189997);"
chr17:71080000-71090000,"chr17","94987271","71080000","71090000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0196915,((mm10:0.0036804185,mus-t:0.0023435247)100:0.0045867727,(spretus:0.0103375261,spicilegus:0.0072490392):0.0011337175)71:0.0196915);"
chr17:78520000-78530000,"chr17","94987271","78520000","78530000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0151811,((mm10:0.0000010000,mus-t:0.0000010000)99:0.0109158786,(spretus:0.0000021294,spicilegus:0.4979878254):0.0128897320)84:0.0151811);"
chr17:85970000-85980000,"chr17","94987271","85970000","85980000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0181713,(spretus:0.0114936831,(spicilegus:0.0102912721,(mm10:0.0032175828,mus-t:0.0029263724)100:0.0105546690)91:0.0035474695):0.0181713);"
chr17:66530000-66540000,"chr17","94987271","66530000","66540000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0222208,((mm10:0.0000010000,mus-t:0.0000010000)100:0.0132510571,(spretus:0.0110773151,spicilegus:0.0079955028):0.0037189910)56:0.0222208);"
chr17:85120000-85130000,"chr17","94987271","85120000","85130000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.024786,(spretus:0.0069415013,(spicilegus:0.0055196154,(mm10:0.0000010021,mus-t:0.0000010021)100:0.0155252415)99:0.0070201225):0.024786);"
chr17:66690000-66700000,"chr17","94987271","66690000","66700000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0189851,((mm10:0.0005350252,mus-t:0.0010443175)100:0.0053691614,(spretus:0.0128011771,spicilegus:0.0085171076):0.0017905900)51:0.0189851);"
chr17:79660000-79670000,"chr17","94987271","79660000","79670000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0193679,(spretus:0.0093591016,(spicilegus:0.0064757908,(mm10:0.0000010000,mus-t:0.0000010000)100:0.0113664710)100:0.0051254270):0.0193679);"
chr17:48580000-48590000,"chr17","94987271","48580000","48590000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0200626,(spretus:0.0065057269,(spicilegus:0.0142444719,(mm10:0.0145377529,mus-t:0.0034336155)100:0.0078679750)64:0.0023345221):0.0200626);"
chr17:10700000-10710000,"chr17","94987271","10700000","10710000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0125318,(spretus:0.0080042742,(spicilegus:0.0052817841,(mm10:0.0004932143,mus-t:0.0007397826)100:0.0054082762)100:0.0041677568):0.0125318);"
chr17:16150000-16160000,"chr17","94987271","16150000","16160000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0166097,(spretus:0.0084690041,(spicilegus:0.0085700510,(mm10:0.0025760554,mus-t:0.0059811096)82:0.0013170329)79:0.0017014020):0.0166097);"
chr17:40870000-40880000,"chr17","94987271","40870000","40880000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0165373,(spretus:0.0162107846,(spicilegus:0.0062526100,(mm10:0.0105957278,mus-t:0.0083188725)99:0.0018942622)100:0.0040593526):0.0165373);"
chr17:41220000-41230000,"chr17","94987271","41220000","41230000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0196571,(spretus:0.0113128298,(spicilegus:0.0066206242,(mm10:0.0013028225,mus-t:0.0016481693)100:0.0059861668)99:0.0020228683):0.0196571);"
chr17:22650000-22660000,"chr17","94987271","22650000","22660000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.130541,(spicilegus:0.0710931386,(spretus:0.0115136157,(mm10:0.0000010049,mus-t:0.0012058940)99:0.0245862646):0.0183374190)75:0.130541);"
chr17:92550000-92560000,"chr17","94987271","92550000","92560000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0245347,((mm10:0.0005261931,mus-t:0.0000010000)100:0.0150158798,(spretus:0.0082044617,spicilegus:0.0095903625):0.0046828512)55:0.0245347);"
chr17:72650000-72660000,"chr17","94987271","72650000","72660000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0210097,(spicilegus:0.0120328199,(spretus:0.0140728196,(mm10:0.0013447158,mus-t:0.0011207443)100:0.0110700277):0.0013435966)44:0.0210097);"
chr17:15990000-16000000,"chr17","94987271","15990000","16000000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0129957,(spretus:0.0099099453,(spicilegus:0.0080049153,(mm10:0.0001995546,mus-t:0.0011162981)100:0.0065000692)48:0.0024765787):0.0129957);"
chr17:6350000-6360000,"chr17","94987271","6350000","6360000","PASS","73.27000000000001","68.485","8","141","4","#999999","8","141","4","(caroli,(spretus,((spicilegus,mm10)<1>,mus-t)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0211954,(spretus:0.0056286523,((spicilegus:0.0059191481,mm10:0.0069139231)30:0.0000010000,mus-t:0.0019704876)87:0.0022779468):0.0211954);"
chr17:45930000-45940000,"chr17","94987271","45930000","45940000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0157263,(spicilegus:0.0082170823,(spretus:0.0088729651,(mm10:0.0006037679,mus-t:0.0006329123)100:0.0082441402):0.0013990164)76:0.0157263);"
chr17:26480000-26490000,"chr17","94987271","26480000","26490000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0153068,(spicilegus:0.0072934018,(spretus:0.0100316603,(mm10:0.0046894558,mus-t:0.0042854828)100:0.0034708263):0.0015286158)65:0.0153068);"
chr17:54920000-54930000,"chr17","94987271","54920000","54930000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0209012,(spretus:0.0069440700,(spicilegus:0.0103146491,(mm10:0.0000010018,mus-t:0.0001749914)100:0.0128870673)97:0.0099527731):0.0209012);"
chr17:250000-260000,"chr17","94987271","250000","260000","FILTER","73.27000000000001","68.485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:92320000-92330000,"chr17","94987271","92320000","92330000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0179436,(spretus:0.0176924256,(spicilegus:0.0132303484,(mm10:0.0000010038,mus-t:0.0000010038)100:0.0147215199)100:0.0108667101):0.0179436);"
chr17:14780000-14790000,"chr17","94987271","14780000","14790000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0144367,((mm10:0.0060332847,mus-t:0.0098995105)94:0.0021507502,(spretus:0.0074189507,spicilegus:0.0047224896):0.0032912106)100:0.0144367);"
chr17:54030000-54040000,"chr17","94987271","54030000","54040000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0181324,(spicilegus:0.0101007599,(spretus:0.0508391597,(mm10:0.0000010001,mus-t:0.0031401845)100:0.0119310888):0.0032935090)49:0.0181324);"
chr17:19290000-19300000,"chr17","94987271","19290000","19300000","PASS","73.27000000000001","68.485","1","1010","3","#006ddb","1","1010","3","(caroli,(spicilegus,(spretus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0333254,(spicilegus:0.0194630082,(spretus:0.0000020349,(mm10:0.0206306716,mus-t:0.0166235421)73:0.0942912617):0.0102378647)32:0.0333254);"
chr17:82150000-82160000,"chr17","94987271","82150000","82160000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0167147,((mm10:0.0000010001,mus-t:0.0000010001)100:0.0094661496,(spretus:0.0100717691,spicilegus:0.0067508658):0.0029127400)89:0.0167147);"
chr17:81590000-81600000,"chr17","94987271","81590000","81600000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0196051,((mm10:0.0000010000,mus-t:0.0000010000)100:0.0118329283,(spretus:0.0079712627,spicilegus:0.0111354868):0.0032365579)70:0.0196051);"
chr17:10180000-10190000,"chr17","94987271","10180000","10190000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0137243,(spretus:0.0081902609,(spicilegus:0.0038312198,(mm10:0.0029441953,mus-t:0.0029360347)90:0.0009509772)100:0.0028983924):0.0137243);"
chr17:70040000-70050000,"chr17","94987271","70040000","70050000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0177078,((mm10:0.0007207731,mus-t:0.0008458183)100:0.0077034032,(spretus:0.0070667631,spicilegus:0.0085549030):0.0019897089)97:0.0177078);"
chr17:91570000-91580000,"chr17","94987271","91570000","91580000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0260978,(spretus:0.0143307550,(spicilegus:0.0221343978,(mm10:0.0000020888,mus-t:0.0052682945)100:0.0178552433)59:0.0053196238):0.0260978);"
chr17:75760000-75770000,"chr17","94987271","75760000","75770000","PASS","73.27000000000001","68.485","3","4612","1","#db6d00","3","4612","1","(caroli,((mm10,mus-t)<1>,(spretus,spicilegus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0220473,((mm10:0.0045387595,mus-t:0.0039727509)100:0.0072545933,(spretus:0.0062246906,spicilegus:0.0072584590):0.0044257971)100:0.0220473);"
chr17:7480000-7490000,"chr17","94987271","7480000","7490000","FILTER","73.27000000000001","68.485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:4040000-4050000,"chr17","94987271","4040000","4050000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0146646,(spretus:0.0063951669,(spicilegus:0.0055143628,(mm10:0.0009302671,mus-t:0.0016895182)100:0.0057684013)55:0.0005773678):0.0146646);"
chr17:64140000-64150000,"chr17","94987271","64140000","64150000","FILTER","73.27000000000001","68.485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:37690000-37700000,"chr17","94987271","37690000","37700000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0316484,(spretus:0.1084441197,(spicilegus:0.0133825521,(mm10:0.0082758361,mus-t:0.0158527906)58:0.0037993395)83:0.0122990689):0.0316484);"
chr17:12750000-12760000,"chr17","94987271","12750000","12760000","PASS","73.27000000000001","68.485","2","2467","2","#004949","2","2467","2","(caroli,(spretus,(spicilegus,(mm10,mus-t)<1>)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.017306,(spretus:0.0045633166,(spicilegus:0.0036723484,(mm10:0.0058042939,mus-t:0.0036873443)100:0.0014757979)97:0.0017622012):0.017306);"
