# PYTHON VERSION: 3.11.3
# Script call:    16_get_window_stats.py -i ../analysis/02-mus-t-windows-new-tree/02-fasta/ -w 10 -o ../data/mm10-10kb-window-stats-new-tree-no-pahari.tsv -s ../data/mm10-10kb-spec-counts-new-tree-no-pahari.tsv -d ../analysis/02-mus-t-windows-new-tree/03-fasta-no-anc-filter-no-pahari --overwrite
# Runtime:        09/01/2023 11:06:30
# ----------------
# Window size (-w):	10kb
# Input directory:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/analysis/02-mus-t-windows-new-tree/02-fasta
# Missing threshold (seq):	0.5
# Missing threshold (site):	0.5
# Gap threshold (seq):	0.5
# Gap threshold (site):	0.5
# Gap threshold (window):	0.5
# Missing+gap threshold (seq):	0.5
# Missing+gap threshold (site):	0.5
# Output file:	/n/holylfs05/LABS/informatics/Users/gthomas/mus-t-haplotype/data/mm10-10kb-window-stats-new-tree-no-pahari.tsv
# Species file:	../data/mm10-10kb-spec-counts-new-tree-no-pahari.tsv
# Seq outdir:	../analysis/02-mus-t-windows-new-tree/03-fasta-no-anc-filter-no-pahari
# ----------------
window	scaffold	start	end	total.seqs	aln.len	uniq.seqs	ident.seqs	seqs.above.missing	seqs.all.missing	avg.seq.len.wo.missing	seqs.above.gappy	seqs.all.gappy	seqs.above.missing.gappy	seqs.all.missing.gappy	invariant.sites	informative.sites	sites.w.missing	perc.sites.w.missing	sites.high.missing	perc.sites.high.missing	sites.all.missing	sites.w.gap	perc.sites.w.gap	sites.high.gap	perc.sites.high.gap	sites.all.gap	sites.missing.gap	perc.sites.missing.gap	sites.high.missing.gap	perc.sites.high.missing.gap	sites.all.missing.gap	total.seqs.filter	aln.len.filter	uniq.seqs.filter	ident.seqs.filter	seqs.above.missing.filter	seqs.all.missing.filter	avg.seq.len.wo.missing.filter	seqs.above.gappy.filter	seqs.all.gappy.filter	seqs.above.missing.gappy.filter	seqs.all.missing.gappy.filter	invariant.sites.filter	informative.sites.filter	sites.w.missing.filter	perc.sites.w.missing.filter	sites.high.missing.filter	perc.sites.high.missing.filter	sites.all.missing.filter	sites.w.gap.filter	perc.sites.w.gap.filter	sites.high.gap.filter	perc.sites.high.gap.filter	sites.all.gap.filter	sites.missing.gap.filter	perc.sites.missing.gap.filter	sites.high.missing.gap.filter	perc.sites.high.missing.gap.filter	sites.all.missing.gap.filter	written
chr17:21930000-21940000	chr17	21930000	21940000	5	10000	5	0	0	0	3.5314	1	0	2	0	1971	356	3323	0.3323	3153	0.3153	1898	3504	0.3504	342	0.0342	0	6515	0.6515	3557	0.3557	3219	5	9633	5	0	0	0	3.50472334682861	1	0	2	0	1966	356	3195	0.3316723762067892	3141	0.3260666459047026	1894	3152	0.32720855392920173	7	0.0007266687428630748	0	6154	0.6388456347970518	3208	0.3330219038721063	3091	TRUE
chr17:57320000-57330000	chr17	57320000	57330000	5	10000	5	0	5	0	1.7962	0	0	5	0	6362	111	6799	0.6799	6686	0.6686	5088	222	0.0222	78	0.0078	0	6820	0.682	6812	0.6812	6121	5	9913	5	0	5	0	1.7865429234338748	0	0	5	0	6362	111	6733	0.6792091193382427	6674	0.6732573388479774	5082	147	0.014829012407949158	3	0.0003026329062846767	0	6733	0.6792091193382427	6725	0.6784020982548169	6057	TRUE
chr17:18130000-18140000	chr17	18130000	18140000	5	10000	5	0	1	0	4.2785	4	0	5	0	0	103	516	0.0516	119	0.0119	0	7751	0.7751	6771	0.6771	0	8106	0.8106	7127	0.7127	6192	5	3219	5	0	0	0	4.7011494252873565	1	0	1	0	0	103	350	0.10872941907424666	117	0.036346691519105315	0	980	0.30444237340789065	3	0.0009319664492078285	0	1330	0.4131717924821373	353	0.10966138552345449	118	TRUE
chr17:10070000-10080000	chr17	10070000	10080000	5	10000	5	0	0	0	2.6023	0	0	2	0	8916	27	5020	0.502	4813	0.4813	4465	213	0.0213	164	0.0164	0	5039	0.5039	5032	0.5032	4752	5	9829	5	0	0	0	2.5980262488554278	0	0	1	0	8909	27	4849	0.4933360463933259	4801	0.4884525384067555	4458	49	0.004985247736290568	5	0.0005086987486010784	0	4868	0.49526910163800997	4861	0.4945569233899685	4581	TRUE
chr17:89520000-89530000	chr17	89520000	89530000	5	10000	5	0	0	0	3.4881	0	0	0	0	5974	244	3037	0.3037	2743	0.2743	2406	1604	0.1604	873	0.0873	0	4476	0.4476	4226	0.4226	3289	5	9097	5	0	0	0	3.4383862811916015	0	0	0	0	5970	244	2976	0.32714081565351216	2724	0.2994393756183357	2396	724	0.07958667692645927	13	0.0014290425414971969	0	3577	0.393206551610421	3330	0.3660547433219743	2518	TRUE
chr17:66210000-66220000	chr17	66210000	66220000	5	10000	5	0	0	0	3.651	0	0	0	0	7557	92	2869	0.2869	2743	0.2743	2271	97	0.0097	81	0.0081	0	2937	0.2937	2844	0.2844	2541	5	9904	5	0	0	0	3.6443861066235863	0	0	0	0	7547	92	2849	0.2876615508885299	2735	0.27615105008077545	2263	17	0.0017164781906300484	1	0.00010096930533117933	0	2849	0.2876615508885299	2756	0.2782714054927302	2521	TRUE
chr17:24590000-24600000	chr17	24590000	24600000	5	10000	5	0	0	0	4.598	0	0	0	0	8947	75	839	0.0839	779	0.0779	687	64	0.0064	59	0.0059	0	877	0.0877	840	0.084	800	5	9930	5	0	0	0	4.605337361530715	0	0	0	0	8940	75	807	0.08126888217522658	771	0.07764350453172206	679	10	0.0010070493454179255	5	0.0005035246727089627	0	815	0.08207452165156093	778	0.0783484390735146	755	TRUE
chr17:13640000-13650000	chr17	13640000	13650000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:76650000-76660000	chr17	76650000	76660000	5	10000	5	0	0	0	3.8158	0	0	0	0	5326	181	3425	0.3425	1955	0.1955	883	1868	0.1868	1570	0.157	0	3815	0.3815	3603	0.3603	3072	5	8389	5	0	0	0	3.917034211467398	0	0	0	0	5320	178	2061	0.24567886518059365	1941	0.2313744188818691	883	290	0.034569078555250925	7	0.0008344260340922637	0	2224	0.26510907140302775	2019	0.24067230897604006	1716	TRUE
chr17:47820000-47830000	chr17	47820000	47830000	5	10000	5	0	0	0	3.7101	0	0	0	0	6686	41	2504	0.2504	2201	0.2201	1920	1961	0.1961	1857	0.1857	0	4161	0.4161	4104	0.4104	3819	5	8112	5	0	0	0	3.667776134122288	0	0	0	0	6676	41	2239	0.2760108481262327	2191	0.27009368836291914	1910	97	0.01195759368836292	1	0.0001232741617357002	0	2283	0.28143491124260356	2230	0.27490138067061143	2042	TRUE
chr17:22400000-22410000	chr17	22400000	22410000	5	10000	5	0	2	0	2.4934	1	0	5	0	2913	70	5881	0.5881	4835	0.4835	3217	1098	0.1098	1061	0.1061	0	5941	0.5941	5935	0.5935	5619	5	8929	5	0	4	0	2.4232276850711165	0	0	5	0	2911	68	4857	0.543957890021279	4831	0.54104602979057	3215	37	0.004143801097547317	0	0.0	0	4876	0.5460857878821817	4870	0.5454138201366334	4595	TRUE
chr17:46350000-46360000	chr17	46350000	46360000	5	10000	5	0	3	0	1.9141	2	0	5	0	1558	20	9035	0.9035	8126	0.8126	1591	6084	0.6084	896	0.0896	0	9238	0.9238	9056	0.9056	8877	5	9073	5	0	3	0	1.8082221977295272	2	0	5	0	1545	20	8122	0.8951835115176898	8094	0.8920974319409236	1578	5184	0.571365590212719	5	0.0005510856387082552	0	8315	0.9164554171718285	8133	0.896395899922848	7961	TRUE
chr17:47030000-47040000	chr17	47030000	47040000	5	10000	5	0	4	0	1.967	0	0	5	0	5354	130	6607	0.6607	6263	0.6263	4738	489	0.0489	269	0.0269	0	6645	0.6645	6567	0.6567	6330	5	9703	5	0	5	0	1.9389879418736473	0	0	5	0	5345	130	6325	0.6518602494073997	6238	0.6428939503246419	4727	223	0.02298258270637947	4	0.00041224363598886944	0	6354	0.6548490157683191	6276	0.6468102648665361	6044	TRUE
chr17:60840000-60850000	chr17	60840000	60850000	5	10000	5	0	2	0	3.066	0	0	5	0	3620	98	5164	0.5164	4924	0.4924	1460	2911	0.2911	257	0.0257	0	5605	0.5605	5239	0.5239	4805	5	9699	5	0	3	0	3.050005155170636	0	0	5	0	3619	96	4971	0.5125270646458397	4904	0.5056191359934014	1457	2636	0.2717805959377255	4	0.00041241365089184453	0	5311	0.5475822249716465	4955	0.5108774100422724	4623	TRUE
chr17:27650000-27660000	chr17	27650000	27660000	5	10000	5	0	0	0	3.2888	0	0	0	0	6942	129	3900	0.39	3718	0.3718	2316	581	0.0581	106	0.0106	0	3963	0.3963	3907	0.3907	3304	5	9885	5	0	0	0	3.2919575113808803	0	0	0	0	6940	129	3807	0.3851289833080425	3706	0.3749114820435003	2312	482	0.04876074860900354	7	0.0007081436519979767	0	3850	0.3894790085988872	3796	0.3840161861406171	3211	TRUE
chr17:34950000-34960000	chr17	34950000	34960000	5	10000	5	0	0	0	4.0155	0	0	0	0	4033	70	2272	0.2272	2098	0.2098	1206	628	0.0628	151	0.0151	0	2529	0.2529	2339	0.2339	2027	5	9806	5	0	0	0	4.021415459922497	0	0	0	0	4019	68	2181	0.22241484805221293	2078	0.21191107485213134	1202	470	0.04792983887415868	5	0.0005098919029165817	0	2357	0.2403630430348766	2171	0.22139506424637978	1911	TRUE
chr17:13810000-13820000	chr17	13810000	13820000	5	10000	5	0	0	0	3.5016	0	0	0	0	5782	191	3375	0.3375	3279	0.3279	1687	301	0.0301	191	0.0191	0	3501	0.3501	3490	0.349	3215	5	9777	5	0	0	0	3.5026081620128875	0	0	0	0	5764	190	3283	0.335788074051345	3256	0.33302649074358187	1679	109	0.011148614094302955	4	0.00040912345300194336	0	3289	0.3364017592308479	3279	0.33537895059834305	3018	TRUE
chr17:32520000-32530000	chr17	32520000	32530000	4	10000	4	0	0	0	2.6888	0	0	1	0	5457	44	3759	0.3759	2905	0.2905	2498	1407	0.1407	31	0.0031	0	4476	0.4476	3642	0.3642	3255	4	9966	4	0	0	0	2.689644792293799	0	0	1	0	5453	44	3751	0.37637969094922735	2898	0.29078868151715836	2494	1381	0.13857114188240016	5	0.0005017057997190448	0	4442	0.44571543247039935	3609	0.3621312462372065	3225	TRUE
chr17:12680000-12690000	chr17	12680000	12690000	5	10000	5	0	0	0	4.6327	0	0	0	0	7751	50	773	0.0773	747	0.0747	219	278	0.0278	232	0.0232	0	1006	0.1006	986	0.0986	475	5	9753	5	0	0	0	4.6339587819132575	0	0	0	0	7746	50	761	0.07802727365938686	739	0.07577155746949657	219	43	0.0044088998256946585	1	0.00010253255408592229	0	767	0.07864246898390238	747	0.07659181790218395	457	TRUE
chr17:69330000-69340000	chr17	69330000	69340000	4	10000	4	0	2	0	2.0455	2	0	4	0	328	4	9679	0.9679	90	0.009	89	9643	0.9643	0	0.0	0	9735	0.9735	9685	0.9685	9677	4	10000	4	0	2	0	2.0455	2	0	4	0	328	4	9679	0.9679	90	0.009	89	9643	0.9643	0	0.0	0	9735	0.9735	9685	0.9685	9677	TRUE
chr17:44450000-44460000	chr17	44450000	44460000	5	10000	5	0	0	0	3.477	0	0	0	0	7417	80	3314	0.3314	3067	0.3067	2496	265	0.0265	243	0.0243	0	3365	0.3365	3323	0.3323	3044	5	9736	5	0	0	0	3.4832580115036977	0	0	0	0	7413	79	3100	0.3184059161873459	3051	0.3133730484798685	2488	21	0.0021569433032046013	3	0.00030813475760065734	0	3105	0.31891947411668037	3063	0.3146055875102712	2837	TRUE
chr17:34200000-34210000	chr17	34200000	34210000	5	10000	5	0	0	0	3.828	0	0	0	0	7499	69	2562	0.2562	2318	0.2318	1971	1038	0.1038	905	0.0905	0	3546	0.3546	3301	0.3301	2109	5	9054	5	0	0	0	3.725314777998675	0	0	0	0	7482	66	2501	0.2762314998895516	2300	0.2540313673514469	1959	134	0.01480008835873647	5	0.000552242102937928	0	2620	0.28937486193947426	2383	0.26319858626021647	2044	TRUE
chr17:43650000-43660000	chr17	43650000	43660000	5	10000	5	0	0	0	3.4842	0	0	0	0	5110	134	3478	0.3478	3215	0.3215	2110	233	0.0233	98	0.0098	0	3560	0.356	3379	0.3379	2822	5	9882	5	0	0	0	3.4845173041894353	0	0	0	0	5108	133	3414	0.34547662416514874	3199	0.3237198947581461	2100	139	0.014065978546852863	8	0.0008095527221210282	0	3452	0.34932199959522364	3271	0.33100586925723535	2746	TRUE
chr17:90120000-90130000	chr17	90120000	90130000	5	10000	5	0	0	0	3.9331	0	0	1	0	5010	172	2751	0.2751	2558	0.2558	696	1948	0.1948	302	0.0302	0	3947	0.3947	2935	0.2935	2572	5	9682	5	0	0	0	3.930799421607106	0	0	0	0	5008	172	2634	0.2720512290848998	2542	0.2625490601115472	694	1644	0.1697996281759967	10	0.001032844453625284	0	3631	0.37502582111134064	2627	0.2713282379673621	2428	TRUE
chr17:26090000-26100000	chr17	26090000	26100000	4	10000	4	0	0	0	2.4503	0	0	2	0	6175	19	4293	0.4293	3638	0.3638	2804	1649	0.1649	557	0.0557	0	5386	0.5386	4878	0.4878	4186	4	9428	4	0	0	0	2.3834323292320745	0	0	2	0	6164	19	4277	0.4536487059821807	3622	0.3841747984726347	2793	1097	0.11635553669919389	5	0.0005303351718285957	0	4818	0.5110309715740348	4310	0.45714891811624947	3976	TRUE
chr17:80600000-80610000	chr17	80600000	80610000	5	10000	5	0	0	0	3.9185	0	0	0	0	6501	148	2392	0.2392	2288	0.2288	1486	289	0.0289	138	0.0138	0	2545	0.2545	2471	0.2471	2208	5	9814	5	0	0	0	3.913796617077644	0	0	0	0	6475	145	2336	0.23802730792745058	2276	0.23191359282657428	1482	150	0.015284287752190748	4	0.0004075810067250866	0	2393	0.24383533727328308	2319	0.23629508864886897	2158	TRUE
chr17:36850000-36860000	chr17	36850000	36860000	5	10000	5	0	0	0	4.2078	0	0	0	0	8280	81	1641	0.1641	1623	0.1623	1344	29	0.0029	23	0.0023	0	1666	0.1666	1655	0.1655	1413	5	9971	5	0	0	0	4.2108113529234785	0	0	0	0	8276	81	1629	0.16337378397352323	1615	0.1619697121652793	1342	10	0.0010029084344599338	4	0.0004011633737839735	0	1639	0.16437669240798314	1628	0.16327349313007722	1394	TRUE
chr17:32050000-32060000	chr17	32050000	32060000	5	10000	5	0	0	0	4.0313	0	0	0	0	7911	87	2065	0.2065	1967	0.1967	1602	293	0.0293	184	0.0184	0	2218	0.2218	2165	0.2165	1902	5	9794	5	0	0	0	4.039207678170309	0	0	0	0	7901	87	2012	0.2054318970798448	1952	0.1993056973657341	1589	111	0.011333469471104758	2	0.00020420665713702266	0	2020	0.2062487237083929	1968	0.2009393506228303	1726	TRUE
chr17:38670000-38680000	chr17	38670000	38680000	5	10000	5	0	1	0	3.8762	4	0	5	2	126	0	1253	0.1253	1250	0.125	126	8844	0.8844	8750	0.875	0	10000	1.0	10000	1.0	7350	5	1240	5	0	4	1	0.9733870967741935	1	0	5	4	126	0	1239	0.9991935483870967	1239	0.9991935483870967	126	91	0.07338709677419354	1	0.0008064516129032258	0	1240	1.0	1240	1.0	1137	TRUE
chr17:40660000-40670000	chr17	40660000	40670000	5	10000	5	0	4	0	1.945	1	0	5	0	444	31	7746	0.7746	7303	0.7303	400	2565	0.2565	2375	0.2375	0	9872	0.9872	9702	0.9702	7643	5	7607	5	0	4	0	1.103457341921914	1	0	5	0	442	26	7300	0.9596424345997108	7297	0.9592480609964507	400	190	0.024976994873143157	3	0.0003943736032601551	0	7490	0.984619429472854	7323	0.9626659655580386	7196	TRUE
chr17:64180000-64190000	chr17	64180000	64190000	5	10000	5	0	0	0	3.6613	0	0	0	0	6874	89	3617	0.3617	2111	0.2111	1790	1811	0.1811	1586	0.1586	0	3834	0.3834	3790	0.379	3496	5	8389	5	0	0	0	3.7651686732626057	0	0	0	0	6863	89	2120	0.25271188461079985	2091	0.24925497675527478	1784	214	0.02550959589939206	7	0.0008344260340922637	0	2231	0.26594349743712004	2189	0.26093694123256644	1999	TRUE
chr17:26520000-26530000	chr17	26520000	26530000	5	10000	5	0	0	0	3.914	0	0	0	0	6200	126	2253	0.2253	2029	0.2029	1174	1468	0.1468	1302	0.1302	0	3546	0.3546	3508	0.3508	2800	5	8676	5	0	0	0	3.904103273397879	0	0	0	0	6190	126	2227	0.25668510834485936	2013	0.23201936376210236	1168	168	0.019363762102351315	6	0.0006915629322268327	0	2232	0.2572614107883817	2194	0.2528815122176118	1525	TRUE
chr17:46840000-46850000	chr17	46840000	46850000	5	10000	5	0	1	0	2.9417	0	0	5	0	4106	129	4754	0.4754	4069	0.4069	2648	1850	0.185	1281	0.1281	0	5731	0.5731	5499	0.5499	4717	5	8646	5	0	0	0	2.818413139023826	0	0	2	0	4087	129	4211	0.48704603284755954	4036	0.4668054591718714	2640	561	0.0648854961832061	7	0.0008096229470275272	0	4403	0.5092528336803146	4181	0.48357622021744157	3629	TRUE
chr17:69430000-69440000	chr17	69430000	69440000	5	10000	5	0	0	0	3.7561	0	0	0	0	6143	215	2851	0.2851	2437	0.2437	1805	858	0.0858	431	0.0431	0	3267	0.3267	3123	0.3123	2611	5	9535	5	0	0	0	3.7777661248033563	0	0	0	0	6127	212	2476	0.259674882013634	2421	0.253906659674882	1801	429	0.044992134242265336	7	0.0007341373885684321	0	2822	0.2959622443628736	2682	0.281279496591505	2239	TRUE
chr17:10990000-11000000	chr17	10990000	11000000	5	10000	5	0	1	0	3.4136	0	0	5	0	2866	20	5108	0.5108	2037	0.2037	1598	3429	0.3429	3236	0.3236	0	5350	0.535	5321	0.5321	5052	5	6753	5	0	0	0	3.574559455057012	1	0	1	0	2864	20	2048	0.30327261957648455	2033	0.30105138456982083	1596	196	0.029024137420405747	3	0.000444247001332741	0	2111	0.31260180660447207	2082	0.30830741892492225	1888	TRUE
chr17:12990000-13000000	chr17	12990000	13000000	5	10000	5	0	1	0	3.0585	0	0	5	0	3777	14	5077	0.5077	3457	0.3457	2006	2580	0.258	1792	0.1792	0	5756	0.5756	5703	0.5703	4944	5	8188	5	0	0	0	3.031021006350757	0	0	1	0	3775	14	3590	0.4384465070835369	3439	0.4200048851978505	1994	790	0.09648265754763068	6	0.0007327796775769418	0	3950	0.4824132877381534	3897	0.4759404005862237	3230	TRUE
chr17:1210000-1220000	chr17	1210000	1220000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:790000-800000	chr17	790000	800000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:29860000-29870000	chr17	29860000	29870000	5	10000	5	0	0	0	3.3507	0	0	0	0	7327	74	3943	0.3943	3096	0.3096	2444	849	0.0849	786	0.0786	0	4029	0.4029	3910	0.391	3378	5	9201	5	0	0	0	3.368872948592544	0	0	0	0	7313	74	3215	0.3494185414628845	3086	0.33539832626888383	2437	68	0.007390501032496468	7	0.0007607868709922835	0	3240	0.3521356374307141	3121	0.33920226062384523	2650	TRUE
chr17:59770000-59780000	chr17	59770000	59780000	5	10000	5	0	5	0	2.1498	0	0	5	0	8177	86	5804	0.5804	5745	0.5745	5485	89	0.0089	60	0.006	0	5843	0.5843	5818	0.5818	5555	5	9926	5	0	5	0	2.141245214587951	0	0	5	0	8161	86	5759	0.5801934313923031	5733	0.577574047954866	5473	33	0.0033246020552085433	6	0.0006044731009470078	0	5775	0.581805359661495	5752	0.5794882127745316	5510	TRUE
chr17:820000-830000	chr17	820000	830000	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	1	10000	1	0	1	1	0.0	0	0	1	1	10000	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	TRUE
chr17:82680000-82690000	chr17	82680000	82690000	5	10000	5	0	2	0	3.3054	3	0	5	0	917	81	7942	0.7942	261	0.0261	62	8031	0.8031	7958	0.7958	0	8325	0.8325	8274	0.8274	8106	5	2028	5	0	0	0	4.308185404339251	0	0	0	0	917	77	338	0.16666666666666666	257	0.1267258382642998	62	73	0.03599605522682446	0	0.0	0	359	0.17702169625246547	308	0.15187376725838264	179	TRUE
chr17:69900000-69910000	chr17	69900000	69910000	5	10000	5	0	2	0	2.6131	0	0	5	0	6361	100	5755	0.5755	4484	0.4484	3746	1179	0.1179	1091	0.1091	0	5759	0.5759	5632	0.5632	5029	5	8902	5	0	2	0	2.5676252527521903	0	0	2	0	6361	100	4657	0.5231408672208493	4476	0.5028083576724331	3742	91	0.010222421927656706	3	0.00033700292069197934	0	4661	0.5235902044484385	4536	0.5095484160862728	3935	TRUE
chr17:7920000-7930000	chr17	7920000	7930000	5	10000	5	0	0	0	4.4611	1	0	1	0	10	62	1677	0.1677	1079	0.1079	0	1124	0.1124	662	0.0662	0	2073	0.2073	1812	0.1812	1565	5	9321	5	0	0	0	4.542645638879948	1	0	1	0	9	60	1135	0.12176805063834352	1067	0.11447269606265423	0	465	0.04988735114258127	13	0.001394700139470014	0	1405	0.15073489968887457	1151	0.12348460465615277	1004	TRUE
chr17:59210000-59220000	chr17	59210000	59220000	5	10000	5	0	2	0	3.1483	0	0	5	0	2875	100	5471	0.5471	2213	0.2213	1761	4299	0.4299	4180	0.418	0	6539	0.6539	6415	0.6415	6041	5	5805	5	0	0	0	3.0611541774332474	0	0	1	0	2875	96	2236	0.3851851851851852	2205	0.3798449612403101	1761	122	0.021016365202411715	3	0.0005167958656330749	0	2352	0.40516795865633076	2228	0.3838070628768303	2034	TRUE
chr17:48100000-48110000	chr17	48100000	48110000	5	10000	5	0	0	0	3.3478	0	0	0	0	4714	113	4021	0.4021	3514	0.3514	1359	1004	0.1004	481	0.0481	0	4460	0.446	4095	0.4095	3489	5	9481	5	0	0	0	3.3378335618605632	0	0	0	0	4706	113	3764	0.3970045353865626	3482	0.36726083746440247	1345	521	0.05495200928172134	6	0.0006328446366417044	0	3945	0.4160953485919207	3584	0.37801919628731145	3069	TRUE
chr17:87650000-87660000	chr17	87650000	87660000	5	10000	5	0	1	0	3.1357	2	0	5	0	2588	21	3362	0.3362	3262	0.3262	1670	6469	0.6469	4917	0.4917	0	8460	0.846	8338	0.8338	7940	5	5071	5	0	3	0	2.285348057582331	0	0	5	0	2579	20	3336	0.6578584105699073	3250	0.6408992309209229	1664	1552	0.30605403273516074	4	0.0007887990534411359	0	3535	0.6971011634786038	3413	0.6730427923486492	3115	TRUE
chr17:7890000-7900000	chr17	7890000	7900000	5	10000	5	0	0	0	3.7016	0	0	0	0	7390	35	2896	0.2896	2531	0.2531	2072	1008	0.1008	657	0.0657	0	3420	0.342	3269	0.3269	2687	5	9298	5	0	0	0	3.6760593676059368	0	0	0	0	7372	35	2639	0.28382447838244784	2513	0.2702731770273177	2066	349	0.03753495375349537	2	0.00021510002151000216	0	2739	0.29457947945794793	2590	0.27855452785545276	2324	TRUE
chr17:92030000-92040000	chr17	92030000	92040000	5	10000	5	0	1	0	3.0737	0	0	5	0	5165	94	4529	0.4529	3621	0.3621	2192	1799	0.1799	1631	0.1631	0	5450	0.545	5329	0.5329	5024	5	8353	5	0	0	0	2.9802466179815634	0	0	0	0	5161	94	3723	0.44570812881599425	3607	0.4318209026696995	2184	170	0.020351969352328504	2	0.00023943493355680593	0	3805	0.4555249610918233	3684	0.44103914761163654	3478	TRUE
chr17:16930000-16940000	chr17	16930000	16940000	5	10000	5	0	2	0	2.7397	1	0	5	0	2409	230	6165	0.6165	4507	0.4507	1499	3106	0.3106	2058	0.2058	0	6937	0.6937	6704	0.6704	5983	5	7923	5	0	3	0	2.5851318944844124	0	0	5	0	2409	230	4649	0.5867726871134671	4497	0.5675880348352896	1499	1043	0.13164205477723084	3	0.0003786444528587656	0	4863	0.6137826580840591	4636	0.5851318944844125	4065	TRUE
chr17:71050000-71060000	chr17	71050000	71060000	5	10000	5	0	0	0	3.0064	0	0	4	0	3891	213	5216	0.5216	4542	0.4542	1628	2576	0.2576	487	0.0487	0	6180	0.618	5398	0.5398	4424	5	9456	5	0	1	0	2.9521996615905244	0	0	3	0	3879	209	4954	0.5239001692047377	4524	0.4784263959390863	1626	2066	0.21848561759729274	13	0.0013747884940778343	0	5664	0.5989847715736041	4895	0.517660744500846	4149	TRUE
chr17:85160000-85170000	chr17	85160000	85170000	5	10000	5	0	0	0	3.4918	0	0	0	0	5884	165	3901	0.3901	2748	0.2748	1840	1454	0.1454	1307	0.1307	0	4502	0.4502	4403	0.4403	3329	5	8658	5	0	0	0	3.4376299376299375	0	0	0	0	5874	158	3138	0.3624393624393624	2738	0.3162393162393162	1833	143	0.016516516516516516	4	0.000462000462000462	0	3181	0.3674058674058674	3087	0.35654885654885654	2567	TRUE
chr17:5300000-5310000	chr17	5300000	5310000	5	10000	5	0	0	0	4.4954	0	0	0	0	8424	97	1091	0.1091	1026	0.1026	788	217	0.0217	99	0.0099	0	1209	0.1209	1132	0.1132	1014	5	9866	5	0	0	0	4.503344820595986	0	0	0	0	8413	96	1053	0.10673018447192378	1012	0.1025744982769106	786	115	0.011656192986012568	1	0.00010135819987837016	0	1093	0.11078451246705859	1018	0.10318264747618082	951	TRUE
chr17:15040000-15050000	chr17	15040000	15050000	5	10000	3	1	0	0	4.8106	4	0	4	3	0	0	2	0.0002	2	0.0002	0	9998	0.9998	9998	0.9998	0	10000	1.0	10000	1.0	1888	5	1	1	1	0	0	5.0	4	4	4	4	0	0	0	0.0	0	0.0	0	1	1.0	1	1.0	0	1	1.0	1	1.0	0	TRUE
chr17:37810000-37820000	chr17	37810000	37820000	5	10000	5	0	1	0	3.2078	4	0	5	0	2373	48	2544	0.2544	2113	0.2113	2000	7284	0.7284	7251	0.7251	0	9425	0.9425	9404	0.9404	9069	5	2717	5	0	5	0	1.1630474788369525	0	0	5	0	2364	46	2154	0.7927861612072138	2095	0.771071034228929	1994	33	0.012145748987854251	0	0.0	0	2154	0.7927861612072138	2135	0.7857931542142068	2018	TRUE
chr17:85670000-85680000	chr17	85670000	85680000	5	10000	5	0	0	0	2.7942	0	0	0	0	7250	98	4696	0.4696	4530	0.453	3643	85	0.0085	63	0.0063	0	4722	0.4722	4609	0.4609	3982	5	9910	5	0	0	0	2.7930373360242178	0	0	0	0	7238	98	4631	0.46730575176589306	4507	0.45479313824419776	3635	23	0.002320887991927346	1	0.00010090817356205853	0	4636	0.46781029263370333	4524	0.4565085771947528	3919	TRUE
chr17:36010000-36020000	chr17	36010000	36020000	5	10000	5	0	2	0	3.4555	2	0	5	0	3115	48	5887	0.5887	1928	0.1928	600	4714	0.4714	3816	0.3816	0	6008	0.6008	5914	0.5914	5491	5	6170	5	0	0	0	3.726094003241491	0	0	0	0	3115	48	2138	0.34651539708265805	1917	0.3106969205834684	600	888	0.14392220421393842	0	0.0	0	2178	0.35299837925445704	2084	0.33776337115072935	1742	TRUE
